,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other renewable', 'Actual Aggregated')","('Other renewable', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2023-09-04 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.27,58.71,63.8,12.42,1.21,1.24,0.0,66.56,143.75,321.66
2023-09-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,229.93,59.46,65.44,12.73,1.21,1.27,0.0,66.08,122.89,356.96
2023-09-05 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,259.21,59.06,64.73,12.59,1.21,1.26,0.0,65.96,99.24,363.75
2023-09-05 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,273.03,58.98,64.53,12.55,1.21,1.25,0.0,65.6,93.44,342.07
2023-09-05 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,241.63,66.83,64.55,12.55,1.21,1.26,0.0,66.3,90.9,301.82
2023-09-05 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,273.34,89.59,70.91,13.8,1.21,1.38,4.55,66.76,70.04,250.69
2023-09-05 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,262.41,70.09,66.52,12.94,1.22,1.29,111.75,66.47,88.24,212.52
2023-09-05 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,244.26,69.76,63.76,12.41,1.22,1.24,456.49,66.5,80.39,178.21
2023-09-05 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,232.75,68.22,62.74,12.23,1.21,1.22,940.41,65.66,73.69,160.71
2023-09-05 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,257.77,70.56,63.95,12.41,1.21,1.24,1357.83,66.26,44.31,164.54
2023-09-05 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,220.33,56.04,59.02,11.4,1.21,1.14,1617.93,65.61,31.04,206.71
2023-09-05 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,246.76,52.3,54.45,10.5,1.2,1.05,1732.7,64.69,25.75,273.22
2023-09-05 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,259.91,59.73,61.94,12.04,1.2,1.2,1724.5,65.56,26.88,317.18
2023-09-05 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,263.5,61.05,68.09,13.21,1.2,1.32,1696.73,63.68,26.41,361.66
2023-09-05 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,269.71,61.76,67.95,13.25,1.21,1.32,1591.1,63.24,19.23,389.21
2023-09-05 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,230.81,60.11,65.88,12.83,1.21,1.28,1311.12,62.45,9.61,380.66
2023-09-05 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.94,65.13,67.28,13.12,1.21,1.31,874.79,63.33,9.54,372.06
2023-09-05 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.69,78.34,67.8,13.22,1.21,1.32,386.5,65.12,38.3,348.88
2023-09-05 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,340.51,87.3,73.5,14.31,1.21,1.43,70.14,64.13,53.59,284.15
2023-09-05 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,279.87,86.34,74.8,14.54,1.22,1.45,1.27,65.4,114.7,271.05
2023-09-05 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,258.0,82.23,74.8,14.58,1.22,1.46,0.0,64.97,179.56,269.98
2023-09-05 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,243.21,73.61,69.19,13.48,1.21,1.35,0.0,64.01,182.09,235.62
2023-09-05 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,248.58,66.16,68.52,13.35,1.12,1.33,0.0,64.72,164.42,190.14
2023-09-05 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.3,72.69,70.05,13.64,1.06,1.36,0.0,65.72,101.4,158.04
2023-09-05 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,298.35,90.86,81.16,15.81,1.06,1.58,0.0,66.41,61.65,121.78
2023-09-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,247.29,78.12,74.59,14.52,1.06,1.45,0.0,66.32,50.58,102.65
2023-09-06 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,228.54,62.0,65.45,12.74,1.06,1.27,0.0,66.1,50.03,93.14
2023-09-06 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,227.4,61.67,65.54,12.74,1.06,1.27,0.0,66.51,51.56,63.5
2023-09-06 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,227.32,62.24,65.38,12.73,1.06,1.27,0.0,66.04,68.85,49.48
2023-09-06 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,257.24,70.5,67.36,13.11,1.07,1.31,2.65,66.16,74.96,52.76
2023-09-06 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,265.07,80.44,70.33,13.7,1.07,1.37,89.64,65.89,82.19,56.04
2023-09-06 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,258.4,74.22,66.28,12.9,1.07,1.29,378.13,66.45,71.91,44.0
2023-09-06 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,219.42,66.42,63.44,12.37,1.07,1.24,793.23,65.32,52.68,24.78
2023-09-06 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,241.87,74.33,64.97,12.65,1.06,1.27,1273.58,65.4,68.47,25.45
2023-09-06 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,235.73,79.27,69.16,13.41,1.06,1.34,1589.95,63.85,90.87,48.16
2023-09-06 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,191.92,64.03,63.1,12.18,1.06,1.22,1669.95,63.3,92.93,73.56
2023-09-06 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,236.14,61.91,63.19,12.3,1.06,1.23,1768.39,62.62,100.04,94.49
2023-09-06 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,209.73,59.75,60.74,11.82,1.06,1.18,1686.33,62.9,134.7,111.01
2023-09-06 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,266.23,58.95,60.72,11.83,1.06,1.18,1516.68,62.35,127.23,123.01
2023-09-06 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,259.83,59.91,63.6,12.38,1.06,1.24,1239.59,62.37,120.61,149.06
2023-09-06 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,281.34,67.95,69.55,13.57,1.06,1.36,828.25,62.67,99.06,140.95
2023-09-06 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,306.91,81.9,75.11,14.65,1.06,1.46,369.52,63.08,120.34,134.98
2023-09-06 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,303.63,96.39,82.6,16.06,1.06,1.61,64.73,62.19,200.47,214.13
2023-09-06 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,263.56,91.61,78.61,15.28,1.06,1.53,0.75,61.75,287.09,428.41
2023-09-06 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,255.41,74.74,74.2,14.45,1.06,1.45,0.0,63.13,448.59,563.4
2023-09-06 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,269.48,62.8,66.59,12.97,1.06,1.3,0.0,63.51,552.54,601.13
2023-09-06 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,275.61,81.18,77.09,15.03,1.06,1.5,0.0,65.0,567.17,615.96
2023-09-06 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,219.4,61.34,68.68,13.38,1.06,1.34,0.0,62.11,565.72,619.96
2023-09-06 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,225.23,60.23,68.36,13.32,1.06,1.33,0.0,60.31,538.62,626.38
2023-09-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,221.7,61.37,67.54,13.15,1.06,1.32,0.0,61.15,503.5,607.22
2023-09-07 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,232.89,60.24,67.76,13.2,1.06,1.32,0.0,60.59,508.03,633.6
2023-09-07 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,236.83,60.31,67.82,13.21,1.06,1.32,0.0,60.72,487.19,667.73
2023-09-07 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,249.12,60.23,68.0,13.25,1.06,1.32,0.0,60.94,481.24,652.75
2023-09-07 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,264.12,64.42,70.56,13.75,1.06,1.38,2.29,60.1,473.28,672.07
2023-09-07 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,258.47,65.11,69.96,13.63,1.06,1.36,67.47,60.17,477.03,670.12
2023-09-07 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,292.54,63.27,70.93,13.82,1.06,1.38,217.37,59.46,421.2,563.2
2023-09-07 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,272.48,64.85,69.31,13.51,1.04,1.35,456.75,62.6,367.97,457.91
2023-09-07 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,236.8,66.4,69.31,13.49,1.04,1.35,836.27,62.36,340.03,378.04
2023-09-07 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,242.09,63.94,69.14,13.42,1.04,1.34,1299.2,62.36,307.07,293.69
2023-09-07 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,185.69,64.75,70.01,13.53,0.75,1.35,1624.36,63.23,297.53,233.46
2023-09-07 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,177.72,56.02,63.07,12.16,1.04,1.22,1763.19,62.13,329.62,187.32
2023-09-07 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,220.24,55.28,63.1,12.18,1.04,1.22,1699.63,61.26,359.17,151.84
2023-09-07 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,275.59,55.52,63.14,12.29,1.04,1.23,1519.58,60.57,300.0,125.18
2023-09-07 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,261.4,59.15,68.65,13.35,1.04,1.33,1233.58,62.5,246.44,134.36
2023-09-07 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,282.81,58.4,67.8,13.21,1.04,1.32,815.71,61.25,290.03,139.92
2023-09-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.87,74.14,72.84,14.18,1.04,1.42,347.94,61.44,401.74,165.42
2023-09-07 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,309.96,80.61,74.84,14.6,1.04,1.46,60.97,60.15,452.89,213.2
2023-09-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,254.18,81.84,74.9,14.6,1.04,1.46,0.42,60.97,560.47,367.54
2023-09-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,280.16,74.49,69.97,13.61,1.04,1.36,0.0,61.77,603.15,491.02
2023-09-07 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,222.66,63.8,65.36,12.69,1.04,1.27,0.0,62.6,671.96,538.25
2023-09-07 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,222.06,61.06,64.66,12.57,1.04,1.26,0.0,62.63,641.79,553.05
2023-09-07 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,248.22,61.82,65.14,12.67,1.04,1.27,0.0,62.29,669.07,573.35
2023-09-07 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,237.72,61.75,67.76,13.17,1.04,1.32,0.0,60.29,660.95,564.07
2023-09-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,181.98,60.65,67.76,13.19,1.04,1.32,0.0,59.59,605.2,504.0
2023-09-08 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,247.09,60.1,67.93,13.22,1.04,1.32,0.0,59.1,444.62,437.44
2023-09-08 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.95,60.38,67.37,13.12,1.04,1.31,0.0,62.45,332.21,419.97
2023-09-08 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,207.45,61.62,67.61,13.16,1.04,1.32,0.0,62.16,297.45,414.81
2023-09-08 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,283.94,60.99,67.96,13.23,1.04,1.32,1.99,61.57,303.33,434.02
2023-09-08 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.9,64.56,67.17,13.06,1.01,1.31,82.51,60.83,313.81,440.65
2023-09-08 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,255.9,65.2,68.15,13.24,1.0,1.32,363.6,61.11,374.49,400.7
2023-09-08 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,218.9,60.39,67.81,13.17,1.0,1.32,769.28,60.11,426.5,329.45
2023-09-08 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,233.43,59.3,68.79,13.35,1.0,1.33,1183.63,59.69,387.56,263.02
2023-09-08 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,189.18,59.19,67.06,12.96,1.0,1.3,1502.67,60.85,447.23,249.47
2023-09-08 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,176.57,58.86,67.94,13.12,1.0,1.31,1640.47,58.51,461.12,350.15
2023-09-08 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,198.8,60.33,68.49,13.23,1.0,1.32,1688.17,58.88,350.9,457.58
2023-09-08 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,219.63,89.92,77.83,15.16,1.0,1.52,1566.46,59.68,286.04,353.6
2023-09-08 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,308.33,105.53,86.76,16.93,1.0,1.69,1259.94,59.14,153.95,224.84
2023-09-08 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.13,62.59,68.46,13.35,1.0,1.33,1019.51,61.71,74.29,147.68
2023-09-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,283.05,67.56,69.18,13.47,1.01,1.35,633.53,62.79,77.37,110.02
2023-09-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,304.96,120.69,91.43,17.84,1.01,1.78,270.99,64.54,92.67,127.31
2023-09-08 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,279.98,129.81,93.19,18.17,1.01,1.82,44.04,64.77,147.49,222.14
2023-09-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,242.43,88.38,80.85,15.71,1.01,1.57,0.16,64.14,214.2,389.67
2023-09-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,250.36,73.93,73.55,14.26,1.01,1.43,0.0,63.56,272.92,490.79
2023-09-08 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,251.95,60.14,66.68,12.94,1.01,1.29,0.0,62.93,337.22,504.9
2023-09-08 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,267.21,57.02,64.98,12.6,1.0,1.26,0.0,61.48,359.94,473.48
2023-09-08 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,234.1,55.39,67.05,13.01,1.0,1.3,0.0,58.54,320.81,411.5
2023-09-08 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,236.86,55.43,67.04,13.02,1.0,1.3,0.0,58.45,264.93,335.67
2023-09-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,240.54,55.81,68.63,13.35,1.0,1.34,0.0,58.36,197.39,295.04
2023-09-09 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,229.32,57.04,68.67,13.36,1.0,1.34,0.0,60.07,154.35,256.17
2023-09-09 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,243.66,56.85,67.18,13.07,1.0,1.31,0.0,60.18,115.55,246.2
2023-09-09 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,282.02,63.04,67.68,13.17,1.01,1.32,0.0,62.27,102.04,244.33
2023-09-09 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,279.09,62.05,67.96,13.22,1.01,1.32,2.01,63.37,84.95,226.26
2023-09-09 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,240.55,60.71,66.73,12.98,1.01,1.3,98.2,63.19,88.83,205.16
2023-09-09 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,217.16,59.98,65.84,12.82,1.01,1.28,445.37,63.58,71.38,183.36
2023-09-09 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,233.26,59.01,65.75,12.77,1.0,1.28,906.62,62.6,72.3,88.97
2023-09-09 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,278.1,58.81,65.73,12.7,1.0,1.27,1310.95,63.2,83.96,37.63
2023-09-09 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,246.59,51.22,56.02,10.81,1.0,1.08,1561.51,62.29,98.5,43.58
2023-09-09 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,246.87,51.13,55.57,10.82,1.0,1.08,1669.67,61.92,112.57,67.17
2023-09-09 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,258.09,50.77,54.39,10.59,1.0,1.06,1680.91,61.65,106.5,98.16
2023-09-09 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,182.89,51.18,54.31,10.57,1.0,1.06,1645.95,62.47,111.99,142.91
2023-09-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,282.12,57.3,64.03,12.47,1.0,1.25,1409.27,63.02,103.51,183.98
2023-09-09 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.82,58.38,65.5,12.69,1.0,1.27,963.96,63.49,108.48,129.78
2023-09-09 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,295.06,65.48,68.23,13.22,1.01,1.32,600.53,64.1,75.73,83.05
2023-09-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.24,66.37,69.26,13.43,1.01,1.34,267.46,64.36,69.63,49.34
2023-09-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,275.56,81.57,67.38,13.12,1.01,1.31,50.74,64.94,97.88,24.35
2023-09-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,259.47,84.23,68.07,13.26,1.01,1.33,0.27,65.14,127.87,33.19
2023-09-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,271.3,81.93,67.02,13.03,1.01,1.3,0.0,65.38,116.28,62.97
2023-09-09 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,269.42,65.52,67.18,13.03,1.01,1.3,0.0,64.83,68.34,72.28
2023-09-09 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,247.62,60.45,67.39,13.07,1.01,1.31,0.0,62.52,16.38,61.75
2023-09-09 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,248.75,59.0,65.78,12.76,1.01,1.28,0.0,61.92,8.9,54.24
2023-09-09 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,232.42,58.31,65.83,12.77,1.01,1.28,0.0,62.81,12.74,58.98
2023-09-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,222.62,57.47,65.28,12.67,1.01,1.27,0.0,62.44,8.52,60.53
2023-09-10 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,233.51,58.29,66.69,12.95,1.01,1.3,0.0,62.64,12.69,68.68
2023-09-10 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,233.92,58.72,67.1,13.03,1.01,1.3,0.0,62.78,22.71,88.91
2023-09-10 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,235.48,58.88,66.14,12.83,1.01,1.28,0.0,63.76,57.72,96.81
2023-09-10 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,289.43,60.22,66.75,12.95,1.01,1.3,0.06,63.83,76.05,72.48
2023-09-10 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,267.99,59.48,65.48,12.71,1.01,1.27,22.02,63.95,74.57,64.72
2023-09-10 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,276.05,59.25,65.65,12.74,1.01,1.27,91.48,64.17,57.43,62.99
2023-09-10 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,276.29,60.02,63.67,12.36,1.01,1.24,196.51,64.95,55.84,66.97
2023-09-10 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,278.55,58.51,60.69,11.77,1.01,1.18,292.44,64.8,55.07,71.72
2023-09-10 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,272.51,53.36,52.38,10.13,1.01,1.01,451.83,64.24,49.32,79.36
2023-09-10 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,184.36,51.42,48.51,9.35,1.01,0.93,731.97,62.35,38.12,62.24
2023-09-10 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,164.61,51.89,49.56,9.52,1.01,0.95,1122.83,53.98,33.64,57.67
2023-09-10 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,216.79,49.67,48.77,9.46,1.01,0.95,1369.05,51.21,9.26,68.84
2023-09-10 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,274.63,49.81,48.64,9.44,1.01,0.94,1297.99,53.12,11.05,59.95
2023-09-10 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,293.08,55.58,59.9,11.59,1.01,1.16,1036.93,54.23,8.06,49.68
2023-09-10 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,291.4,58.57,64.05,12.4,1.01,1.24,606.97,55.37,8.67,37.45
2023-09-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,288.1,94.66,78.7,15.34,1.1,1.53,228.49,55.54,7.23,34.47
2023-09-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,290.07,95.46,81.39,15.88,1.11,1.59,40.47,56.61,10.57,29.28
2023-09-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,268.62,74.18,70.5,13.75,1.11,1.37,0.17,56.7,24.12,17.93
2023-09-10 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,256.98,72.79,68.9,13.42,1.11,1.34,0.0,55.68,28.16,9.72
2023-09-10 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,260.21,63.89,66.92,12.99,1.11,1.3,0.0,54.34,40.85,6.07
2023-09-10 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,243.79,61.57,65.91,12.81,1.11,1.28,0.0,54.11,37.55,5.97
2023-09-10 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,208.36,62.11,66.83,12.99,1.11,1.3,0.0,53.54,73.93,8.65
2023-09-10 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,247.52,61.77,66.39,12.89,1.1,1.29,0.0,53.77,109.25,29.63
2023-09-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,265.01,63.0,64.86,12.61,1.1,1.26,0.0,54.21,139.66,97.63
2023-09-11 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,208.31,62.81,65.38,12.71,1.1,1.27,0.0,54.49,223.64,216.32
2023-09-11 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,174.5,61.96,64.84,12.61,1.1,1.26,0.0,54.32,318.16,332.19
2023-09-11 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,166.66,60.43,65.16,12.67,1.1,1.27,0.0,55.22,402.72,436.73
2023-09-11 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,245.37,62.25,66.08,12.84,1.1,1.28,0.68,54.85,476.27,504.22
2023-09-11 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,273.89,82.35,70.17,13.63,1.11,1.36,55.54,55.58,545.97,562.83
2023-09-11 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,328.99,116.62,80.16,15.59,1.39,1.56,231.21,43.11,556.27,536.52
2023-09-11 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,285.2,73.75,66.94,13.0,1.0,1.3,498.59,53.94,645.72,430.65
2023-09-11 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,214.56,98.57,82.83,16.08,0.99,1.61,874.59,55.36,656.93,380.76
2023-09-11 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,236.21,98.45,82.07,15.97,0.99,1.6,1025.76,54.62,555.85,443.45
2023-09-11 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,308.92,99.43,87.94,17.16,0.99,1.72,1148.01,50.52,504.85,467.78
2023-09-11 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,226.51,69.2,71.12,13.79,0.99,1.38,1326.67,51.19,373.89,574.26
2023-09-11 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,261.42,62.94,100.42,13.22,0.99,1.32,1081.07,50.12,408.77,731.37
2023-09-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,287.03,64.03,178.85,13.34,0.99,1.33,924.25,52.14,479.97,789.0
2023-09-11 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,301.28,66.68,263.74,13.9,0.99,1.39,755.34,51.72,406.97,708.78
2023-09-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,303.34,94.03,447.09,15.09,1.27,1.51,526.69,54.04,281.16,618.7
2023-09-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,344.13,168.43,674.04,18.1,1.39,1.81,228.43,57.72,257.8,554.02
2023-09-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,363.65,181.22,718.82,19.35,1.2,1.94,40.11,58.23,236.89,483.24
2023-09-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,361.07,149.77,686.15,16.61,1.0,1.66,0.11,56.53,275.45,386.0
2023-09-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,323.38,129.96,557.41,15.6,1.08,1.56,0.0,54.23,324.52,359.67
2023-09-11 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,217.17,71.49,319.57,13.89,1.09,1.39,0.0,54.53,248.74,355.11
2023-09-11 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,204.1,63.64,395.09,13.78,1.09,1.38,0.0,53.12,234.76,350.97
2023-09-11 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,198.44,60.28,341.93,13.57,1.09,1.36,0.0,52.78,205.87,324.94
2023-09-11 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,223.97,59.15,318.74,13.27,1.09,1.33,0.0,53.12,135.76,312.78
2023-09-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,177.6,58.7,253.29,12.99,1.09,1.3,0.0,52.94,148.27,291.29
2023-09-12 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,199.68,59.64,249.39,12.95,1.09,1.29,0.0,52.93,173.55,265.46
2023-09-12 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,211.37,59.59,250.38,12.9,1.09,1.29,0.0,52.62,148.71,226.49
2023-09-12 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,252.07,62.52,323.34,13.39,1.09,1.34,0.0,53.2,78.16,159.52
2023-09-12 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,317.1,109.35,674.41,16.49,1.09,1.63,0.06,54.02,80.3,135.72
2023-09-12 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,371.94,188.94,739.19,37.91,1.39,2.28,26.31,56.34,71.29,150.44
