,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2018-01-09 06:00:00+00:00,367.375,,3630.28,0.0,0.0,26.76,4961.865,614.0,0.0,234.89,38.0375,270.5525,83.57
2018-01-09 07:00:00+00:00,371.9125,,3796.9575,0.0,0.0,26.7475,4962.5425,657.0375,0.095,246.4125,67.4125,206.805,
2018-01-09 08:00:00+00:00,372.73,,3943.675,0.0,0.0,30.5,4960.0125,653.555,46.2675,245.05,63.85,190.7475,
2018-01-09 09:00:00+00:00,360.0275,,3869.7425,0.0,0.0,30.01,4960.3125,641.5175,166.825,245.42,44.2325,199.87,
2018-01-09 10:00:00+00:00,364.4325,,3778.9875,0.0,0.0,29.475,4960.395,625.5225,236.1025,248.345,63.59,230.1975,
2018-01-09 11:00:00+00:00,369.29,,3743.4575,0.0,0.0,29.31,4956.3975,631.5475,247.1225,243.5425,165.3975,251.0875,50.964999999999996
2018-01-09 12:00:00+00:00,370.43,,3714.52,0.0,0.0,30.75,4955.6575,636.865,206.625,245.56,190.7725,173.6025,
2018-01-09 13:00:00+00:00,374.6175,,3622.13,0.0,0.0,33.3525,4953.175,618.08,122.275,244.0,116.07,275.06,
2018-01-09 14:00:00+00:00,373.655,,3573.385,0.0,0.0,33.495,4950.71,598.4875,82.06,248.1775,146.3525,238.035,16.065
2018-01-09 15:00:00+00:00,369.005,,3627.34,0.0,0.0,33.1525,4949.495,596.4175,16.9575,247.8325,190.9,294.845,-1.9375
2018-01-09 16:00:00+00:00,363.805,,3672.43,0.0,0.0,33.51,4950.3625,589.885,0.0,247.075,278.81,344.5725,
2018-01-09 17:00:00+00:00,365.0325,,3645.9525,0.0,0.0,33.155,4950.755,597.2175,0.0,249.2025,291.475,414.0575,
2018-01-09 18:00:00+00:00,370.51,,3447.3425,0.0,0.0,32.91,4952.4025,595.015,0.0,247.065,310.62,383.805,
2018-01-09 19:00:00+00:00,368.3875,,3069.1175,0.0,0.0,32.6575,4956.4425,537.2525,0.0,240.23,461.1475,319.19,42.3975
2018-01-09 20:00:00+00:00,369.56,,2309.2025,0.0,0.0,32.41,4958.1825,548.71,0.0,234.96,297.6,300.4275,
2018-01-09 21:00:00+00:00,371.5875,,1733.61,0.0,0.0,32.7125,4957.8075,563.1875,0.0,234.4525,259.33,267.77,5.8675
2018-01-09 22:00:00+00:00,371.175,,1726.99,0.0,0.0,32.9225,4957.4875,555.595,0.0,233.795,199.055,279.82,60.68
2018-01-09 23:00:00+00:00,371.6225,,1673.795,0.0,0.0,32.7975,4956.315,677.32,0.0,235.2375,171.9775,303.715,
2018-01-10 00:00:00+00:00,371.405,,1696.985,0.0,0.0,32.535,4954.805,670.01,0.0,233.2925,193.3875,347.3925,
2018-01-10 01:00:00+00:00,374.2375,,1634.68,0.0,0.0,31.815,4951.965,664.5,0.0,235.3975,221.3425,341.24,
2018-01-10 02:00:00+00:00,374.66,,1453.63,0.0,0.0,31.675,4878.33,663.68,0.0,233.555,285.5175,308.81,
2018-01-10 03:00:00+00:00,373.9275,,1421.705,0.0,0.0,32.185,4892.45,662.585,0.0,235.805,344.865,328.4925,
2018-01-10 04:00:00+00:00,374.705,,1525.3525,0.0,0.0,32.9425,4902.7225,662.4525,0.0,232.145,357.9725,318.69,
2018-01-10 05:00:00+00:00,369.0725,,1973.05,0.0,0.0,33.2575,4899.3525,687.9,0.0,235.7325,373.1475,377.765,
2018-01-10 06:00:00+00:00,363.8275,,3001.11,0.0,0.0,32.6,4901.655,737.265,0.0,238.8225,476.1225,408.3025,
2018-01-10 07:00:00+00:00,364.71,,3552.89,0.0,0.0,31.55,4903.9125,750.8825,0.27,243.5725,611.5,408.6575,43.87
2018-01-10 08:00:00+00:00,369.025,,3634.06,0.0,0.0,32.11,4903.6025,741.675,29.24,238.9425,619.885,456.2775,
2018-01-10 09:00:00+00:00,364.8375,,3628.8575,0.0,0.0,33.2525,4907.465,738.0925,117.1325,244.3525,554.8675,416.98,
2018-01-10 10:00:00+00:00,364.6175,,3606.51,0.0,0.0,33.1925,4904.5475,718.965,180.765,241.62,561.115,307.53,
2018-01-10 11:00:00+00:00,366.1325,,3550.8475,0.0,0.0,34.1725,4904.0,705.2,249.665,236.4225,449.2075,289.4775,
2018-01-10 12:00:00+00:00,367.13,,3508.195,0.0,0.0,34.475,4905.9,760.9625,218.03,238.1325,336.7775,277.245,
2018-01-10 13:00:00+00:00,361.78,,3475.0575,0.0,0.0,34.88,4907.24,770.255,155.4775,238.645,391.21,225.43,
2018-01-10 14:00:00+00:00,366.7175,,3485.8675,0.0,0.0,35.955,4906.1625,736.665,92.845,240.1425,316.7925,206.14,
2018-01-10 15:00:00+00:00,362.6825,,3538.755,0.0,0.0,37.42,4904.3075,729.9575,21.73,237.73,277.32,206.595,
2018-01-10 16:00:00+00:00,369.785,,3531.3075,0.0,0.0,37.1875,4901.7125,736.6675,0.0,231.82,270.7675,210.7,
2018-01-10 17:00:00+00:00,370.7625,,3540.8775,0.0,0.0,36.5875,4902.7475,716.2975,0.0,240.6025,252.5175,200.4825,
2018-01-10 18:00:00+00:00,364.5525,,3587.1725,0.0,0.0,36.4725,4909.525,691.6025,0.0,238.3825,277.0725,150.7675,
2018-01-10 19:00:00+00:00,363.8,,2919.75,0.0,0.0,36.28,4918.99,673.7575,0.0,232.6525,280.525,118.06,
2018-01-10 20:00:00+00:00,365.365,,2086.405,0.0,0.0,36.1525,4951.8025,688.49,0.0,233.1625,207.48,117.0575,1.005
2018-01-10 21:00:00+00:00,365.8575,,1942.45,0.0,0.0,35.8225,4956.0375,624.3075,0.0,233.34,182.12,92.59,29.9075
2018-01-10 22:00:00+00:00,366.2575,,1861.6275,0.0,0.0,35.4725,4957.565,652.4375,0.0,234.055,119.7125,71.435,-0.5325
2018-01-10 23:00:00+00:00,371.7425,,1513.3225,0.0,0.0,35.6375,4957.88,640.235,0.0,232.45,55.2125,66.1375,
2018-01-11 00:00:00+00:00,373.885,,1388.97,0.0,0.0,35.375,4956.5775,635.435,0.0,223.785,43.09,67.395,
2018-01-11 01:00:00+00:00,375.085,,1334.6675,0.0,0.0,35.3975,4957.075,616.8675,0.0,233.6625,39.485,67.915,
2018-01-11 02:00:00+00:00,372.9425,,1313.6125,0.0,0.0,35.33,4956.3375,613.8575,0.0,232.395,2.6225,48.6975,
2018-01-11 03:00:00+00:00,372.0975,,1469.745,0.0,0.0,34.91,4956.8475,616.165,0.0,232.1975,,32.085,
2018-01-11 04:00:00+00:00,372.5375,,1616.6275,0.0,0.0,34.09,4957.3175,652.0225,0.0,233.2975,,14.785,
2018-01-11 05:00:00+00:00,374.0575,,2327.74,0.0,0.0,33.3775,4955.4375,688.09,0.0,230.905,,9.01,
2018-01-11 06:00:00+00:00,369.2075,,3523.0675,0.0,0.0,33.26,4952.46,732.19,0.0,237.2475,,7.3625,78.995
2018-01-11 07:00:00+00:00,369.5275,,3834.435,0.0,0.0,33.365,4953.795,788.4175,0.3275,247.9425,,8.46,
2018-01-11 08:00:00+00:00,368.2375,,3768.965,0.0,0.0,34.4475,4958.0225,802.375,45.1725,241.665,,11.5875,
2018-01-11 09:00:00+00:00,371.0075,,3711.975,0.0,0.0,35.005,4957.6025,771.055,141.4475,239.9125,,11.785,
2018-01-11 10:00:00+00:00,371.18,,3750.17,0.0,0.0,35.14,4957.305,759.5325,231.83,243.135,,15.4425,
2018-01-11 11:00:00+00:00,370.845,,3727.2525,0.0,0.0,35.025,4958.7675,771.0225,299.3225,244.3425,,22.17,31.839999999999996
2018-01-11 12:00:00+00:00,371.065,,3677.1525,0.0,0.0,34.5525,4957.9625,797.6725,238.315,245.8875,,23.815,21.817500000000003
2018-01-11 13:00:00+00:00,366.8375,,3675.97,0.0,0.0,35.115,4959.1575,807.925,192.0225,248.055,,22.4775,39.3125
2018-01-11 14:00:00+00:00,364.155,,3671.955,0.0,0.0,35.36,4959.6075,806.2125,96.1725,249.82,,26.7075,28.917499999999997
2018-01-11 15:00:00+00:00,367.3875,,3669.38,0.0,0.0,37.4075,4957.9475,758.5725,15.3925,245.8325,,33.305,
2018-01-11 16:00:00+00:00,368.005,,3772.445,0.0,0.0,37.1075,4958.7275,755.38,0.0,246.975,0.72,36.695,
2018-01-11 17:00:00+00:00,368.6275,,3857.815,0.0,0.0,36.705,4959.5475,736.1825,0.0,247.48,6.785,62.645,
2018-01-11 18:00:00+00:00,367.085,,3785.805,0.0,0.0,36.5975,4958.2875,698.46,0.0,247.6775,10.5025,62.6325,
2018-01-11 19:00:00+00:00,369.34,,3473.8775,0.0,0.0,36.4325,4958.46,671.35,0.0,235.1625,13.1875,58.925,
2018-01-11 20:00:00+00:00,368.705,,2302.88,0.0,0.0,36.2175,4959.2725,670.55,0.0,231.985,21.33,59.6075,5.73
2018-01-11 21:00:00+00:00,367.7175,,2045.1275,0.0,0.0,35.8675,4960.935,647.915,0.0,232.57,13.9175,77.0425,13.5625
2018-01-11 22:00:00+00:00,372.0025,,1983.0575,0.0,0.0,35.325,4961.3725,634.4875,0.0,234.68,7.685,59.2425,38.817499999999995
2018-01-11 23:00:00+00:00,368.8725,,1619.795,0.0,0.0,33.9725,4959.5575,621.1375,0.0,233.88,18.095,43.53,
2018-01-12 00:00:00+00:00,368.0725,,1372.92,0.0,0.0,33.1375,4958.545,616.155,0.0,233.9325,28.65,40.05,
2018-01-12 01:00:00+00:00,372.405,,1405.8225,0.0,0.0,31.975,4957.075,599.8575,0.0,240.5175,27.71,45.3725,
2018-01-12 02:00:00+00:00,372.4,,1422.115,0.0,0.0,31.0975,4957.5175,600.0825,0.0,246.355,29.7775,29.12,
2018-01-12 03:00:00+00:00,371.2825,,1441.99,0.0,0.0,31.245,4958.7475,596.0425,0.0,253.6175,29.93,26.7,
2018-01-12 04:00:00+00:00,372.43,,1610.14,0.0,0.0,31.4375,4959.3925,608.88,0.0,252.5625,13.0275,33.025,
2018-01-12 05:00:00+00:00,371.5775,,2187.5225,0.0,0.0,31.2175,4958.855,639.23,0.0,252.1475,5.75,28.0075,
2018-01-12 06:00:00+00:00,372.76,,3402.8475,0.0,0.0,31.12,4958.8625,703.4425,0.0,254.9825,,20.7675,67.72999999999999
2018-01-12 07:00:00+00:00,374.03,,3832.405,0.0,0.0,30.67,4956.7675,765.565,0.0325,252.9525,,17.95,
2018-01-12 08:00:00+00:00,373.1075,,3874.65,0.0,0.0,33.4525,4956.275,759.7075,10.45,256.135,1.99,20.2,
2018-01-12 09:00:00+00:00,372.2525,,3890.22,0.0,0.0,33.69,4956.79,740.9,52.745,257.8325,,18.08,
2018-01-12 10:00:00+00:00,371.24,,3904.7,0.0,0.0,33.6475,4957.9175,733.075,115.5525,256.675,,14.805,
2018-01-12 11:00:00+00:00,373.125,,3752.745,0.0,0.0,34.3625,4958.37,721.3025,167.2975,262.4375,,12.915,
2018-01-12 12:00:00+00:00,375.55,,3542.7525,0.0,0.0,34.04,4958.1575,766.54,169.42,260.72,,13.1425,1.5675000000000001
2018-01-12 13:00:00+00:00,372.715,,3413.2325,0.0,0.0,33.955,4956.5,770.04,120.91,258.845,,13.32,
2018-01-12 14:00:00+00:00,369.5175,,3387.17,0.0,0.0,35.5125,4956.4,755.345,59.295,255.825,1.19,13.5825,41.7325
2018-01-12 15:00:00+00:00,368.8775,,3414.895,0.0,0.0,35.7925,4956.785,750.2075,10.135,254.3125,0.87,10.7725,3.4250000000000003
2018-01-12 16:00:00+00:00,370.375,,3683.3975,0.0,0.0,35.78,4956.2475,734.7475,0.0025,256.4375,,9.2925,
2018-01-12 17:00:00+00:00,369.1975,,3693.525,0.0,0.0,35.515,4955.51,683.905,0.0,256.7825,,14.79,
2018-01-12 18:00:00+00:00,369.0375,,3749.7125,0.0,0.0,34.2875,4957.2275,645.4675,0.0,256.8275,,27.6575,
2018-01-12 19:00:00+00:00,368.19,,3189.4125,0.0,0.0,33.155,4957.8125,624.4925,0.0,250.855,1.3825,29.775,29.029999999999998
2018-01-12 20:00:00+00:00,371.495,,2554.9175,0.0,0.0,32.9675,4961.005,658.6525,0.0,253.585,4.78,24.4275,
2018-01-12 21:00:00+00:00,367.6925,,2376.2625,0.0,0.0,32.95,4963.915,619.505,0.0,251.58,28.745,21.5975,-6.092500000000001
2018-01-12 22:00:00+00:00,369.0775,,2310.315,0.0,0.0,33.04,4964.8775,627.925,0.0,248.98,47.55,15.5,59.165
2018-01-12 23:00:00+00:00,374.1325,,2091.895,0.0,0.0,32.91,4964.0275,613.76,0.0,250.1275,44.9025,18.7375,44.5375
2018-01-13 00:00:00+00:00,371.945,,2076.8075,0.0,0.0,32.8175,4964.365,615.735,0.0,248.9775,36.92,29.675,
2018-01-13 01:00:00+00:00,374.395,,1976.82,0.0,0.0,32.715,4963.555,608.66,0.0,249.4475,46.47,43.475,
2018-01-13 02:00:00+00:00,370.5625,,1882.6225,0.0,0.0,33.175,4962.755,590.415,0.0,248.5725,51.115,36.6175,
2018-01-13 03:00:00+00:00,373.635,,1854.59,0.0,0.0,32.895,4961.335,579.8075,0.0,249.135,43.4325,32.685,
2018-01-13 04:00:00+00:00,372.16,,1792.7025,0.0,0.0,32.5275,4963.2125,609.89,0.0,249.2925,33.35,51.9075,
2018-01-13 05:00:00+00:00,371.5875,,1825.7475,0.0,0.0,32.95,4965.195,654.135,0.0,247.9675,46.03,58.385,
2018-01-13 06:00:00+00:00,369.1775,,1825.0375,0.0,0.0,34.225,4965.7575,733.19,0.0,247.685,65.5275,71.115,-39.69
2018-01-13 07:00:00+00:00,374.0775,,2207.73,0.0,0.0,34.3025,4967.2175,773.4025,0.58,249.3775,83.36,67.5425,
2018-01-13 08:00:00+00:00,374.545,,2320.9025,0.0,0.0,34.575,4967.5175,790.275,30.585,245.78,111.46,73.7275,
2018-01-13 09:00:00+00:00,374.56,,2313.675,0.0,0.0,34.0175,4964.3225,806.015,95.8325,245.105,130.045,97.3675,
2018-01-13 10:00:00+00:00,372.2925,,2471.8625,0.0,0.0,33.98,4964.2175,817.515,171.745,252.1725,76.63,98.0875,
2018-01-13 11:00:00+00:00,373.2325,,2471.4625,0.0,0.0,35.93,4964.4775,821.3175,251.0575,253.96,110.21,157.955,
2018-01-13 12:00:00+00:00,377.155,,2298.4475,0.0,0.0,35.1525,4965.1925,814.1175,338.485,248.5525,189.19,251.685,15.8975
2018-01-13 13:00:00+00:00,378.52,,2189.11,0.0,0.0,34.995,4963.9075,801.5725,272.8975,253.28,184.185,291.5275,20.0275
2018-01-13 14:00:00+00:00,372.44,,2085.42,0.0,0.0,34.98,4964.3825,736.1025,149.31,252.515,204.875,272.965,21.52
2018-01-13 15:00:00+00:00,370.955,,2139.77,0.0,0.0,35.245,4965.11,724.2075,34.0525,252.555,180.93,318.2675,
2018-01-13 16:00:00+00:00,369.345,,2554.3075,0.0,0.0,35.6725,4964.255,719.465,0.0225,249.9925,165.885,347.3025,
2018-01-13 17:00:00+00:00,372.5025,,2941.87,0.0,7.0625,35.9825,4963.635,756.7375,0.0,252.1125,260.5775,353.8725,
2018-01-13 18:00:00+00:00,371.7325,,2966.36,0.0,0.0,36.0775,4964.0525,766.485,0.0,250.145,222.8875,323.31,
2018-01-13 19:00:00+00:00,373.1175,,2501.6325,0.0,0.0,36.0975,4963.66,745.9725,0.0,252.505,148.91,295.8375,
2018-01-13 20:00:00+00:00,374.5925,,2419.685,0.0,0.0,36.015,4963.8925,684.6,0.0,251.56,194.2025,250.7,33.86
2018-01-13 21:00:00+00:00,369.6325,,2320.08,0.0,0.0,35.95,4962.2975,619.34,0.0,252.55,235.205,236.8975,
2018-01-13 22:00:00+00:00,375.6775,,2120.38,0.0,0.0,35.6875,4962.465,603.2175,0.0,252.435,127.0225,285.5125,
2018-01-13 23:00:00+00:00,372.9175,,1900.7725,0.0,0.0,35.5,4963.6775,576.66,0.0,250.195,149.7725,322.35,
2018-01-14 00:00:00+00:00,376.81,,1739.65,0.0,0.0,35.3125,4964.62,576.9625,0.0,243.2125,201.12,363.57,
2018-01-14 01:00:00+00:00,372.8375,,1609.0625,0.0,0.0,35.06,4964.395,563.115,0.0,248.25,204.69,391.0375,
2018-01-14 02:00:00+00:00,373.56,,1590.335,0.0,0.0,35.42,4965.1075,554.945,0.0,245.7775,212.1125,353.8725,
2018-01-14 03:00:00+00:00,375.685,,1621.38,0.0,0.0,35.765,4964.8275,569.96,0.0,244.195,191.245,405.5,
2018-01-14 04:00:00+00:00,373.6525,,1563.725,0.0,0.0,35.3675,4964.2975,568.345,0.0,253.195,259.3475,414.265,
2018-01-14 05:00:00+00:00,369.8625,,1536.7725,0.0,0.0,35.4125,4963.7175,581.8675,0.0,252.505,369.3375,424.655,
2018-01-14 06:00:00+00:00,371.7275,,1502.0325,0.0,0.0,35.545,4962.0725,629.02,0.0,249.6375,434.9875,403.8475,
2018-01-14 07:00:00+00:00,371.955,,1460.96,0.0,0.0,35.4925,4963.0425,664.8875,2.105,250.0775,517.6925,395.765,
2018-01-14 08:00:00+00:00,369.315,,1559.975,0.0,0.0,35.5125,4964.0475,697.0375,124.525,251.1125,443.115,326.4275,49.105000000000004
2018-01-14 09:00:00+00:00,367.07,,1797.2525,0.0,0.0,34.885,4963.3425,756.065,371.8575,251.9575,344.7175,281.09,
2018-01-14 10:00:00+00:00,369.2125,,1736.54,0.0,0.0,37.0675,4961.025,778.41,653.8175,249.93,169.5025,249.07,
2018-01-14 11:00:00+00:00,370.9725,,1784.4225,0.0,0.0,36.685,4960.865,757.9875,807.7775,249.8725,86.45,171.13,
2018-01-14 12:00:00+00:00,371.83,,1721.3325,0.0,0.0,37.0425,4961.38,753.7425,729.285,246.7675,44.01,123.26,
2018-01-14 13:00:00+00:00,375.25,,1648.3325,0.0,0.0,37.865,4960.8775,730.57,476.6925,248.2875,11.92,98.6825,0.6499999999999999
2018-01-14 14:00:00+00:00,375.5275,,1791.385,0.0,0.0,37.5925,4961.435,760.245,237.285,243.125,0.5575,93.2675,
2018-01-14 15:00:00+00:00,372.4125,,1802.3025,0.0,0.0,37.935,4961.5475,760.745,54.67,241.71,9.6475,106.8875,
2018-01-14 16:00:00+00:00,370.2,,2237.795,0.0,0.0,38.29,4961.07,728.335,0.3625,240.3275,47.5225,190.505,
2018-01-14 17:00:00+00:00,369.215,,2612.1675,0.0,0.0,38.535,4960.32,702.3425,0.0,245.155,156.4475,202.785,
2018-01-14 18:00:00+00:00,367.755,,2615.595,0.0,0.0,38.515,4959.435,669.7725,0.0,244.735,186.645,233.7775,
2018-01-14 19:00:00+00:00,372.15,,2101.0575,0.0,0.0,38.2225,4960.6275,621.1425,0.0,244.825,141.12,406.8725,
2018-01-14 20:00:00+00:00,373.4225,,1819.9875,0.0,0.0,38.155,4962.3,638.965,0.0,246.0375,202.965,465.165,59.2275
2018-01-14 21:00:00+00:00,374.8425,,1759.96,0.0,0.0,38.1375,4962.015,572.44,0.0,248.505,302.56,493.92,10.170000000000002
2018-01-14 22:00:00+00:00,374.7025,,1541.805,0.0,0.0,37.96,4962.5125,589.7325,0.0,249.1725,387.365,516.945,
2018-01-14 23:00:00+00:00,369.245,,1515.915,0.0,0.0,37.94,4960.8675,602.0025,0.0,248.045,346.5225,525.6425,
2018-01-15 00:00:00+00:00,370.5725,,1493.9975,0.0,0.0,37.9725,4961.3,596.6425,0.0,243.425,383.0375,470.3775,
2018-01-15 01:00:00+00:00,370.555,,1474.2525,0.0,0.0,37.8925,4962.015,594.155,0.0,237.05,487.4125,475.5875,
2018-01-15 02:00:00+00:00,370.32,,1415.3825,0.0,0.0,37.855,4961.3775,583.0525,0.0,237.685,635.9275,540.92,
2018-01-15 03:00:00+00:00,370.7375,,1414.28,0.0,0.0,37.885,4961.395,575.97,0.0,233.3975,762.515,645.17,
2018-01-15 04:00:00+00:00,366.7725,,1608.455,0.0,0.0,38.1625,4962.69,592.7325,0.0,229.875,820.7325,635.0575,
2018-01-15 05:00:00+00:00,367.525,,1850.5325,0.0,0.0,37.9975,4961.8475,631.325,0.0,227.625,844.195,704.6325,
2018-01-15 06:00:00+00:00,368.92,,2413.0825,0.0,0.0,37.695,4961.525,710.6125,0.0,235.615,840.6675,814.955,
2018-01-15 07:00:00+00:00,367.2675,,2757.45,0.0,0.0,37.11,4960.8625,729.515,0.2325,244.935,842.0975,890.68,
2018-01-15 08:00:00+00:00,339.335,,2719.2,0.0,0.0,38.395,4959.675,719.135,27.1425,241.3225,844.5975,1037.86,
2018-01-15 09:00:00+00:00,340.8475,,2747.2575,0.0,0.0,39.045,4958.1675,713.2775,104.595,245.3175,845.38,1077.69,
2018-01-15 10:00:00+00:00,349.2825,,2824.1125,0.0,0.0,39.62,4956.95,722.745,150.4725,244.0225,847.69,1201.965,
2018-01-15 11:00:00+00:00,369.65,,2818.1675,0.0,0.0,40.505,4957.2925,763.2325,131.6675,244.645,844.7725,1300.495,
2018-01-15 12:00:00+00:00,372.8275,,2497.3375,0.0,0.0,40.6025,4956.8925,741.265,127.18,242.1225,847.095,1349.685,
2018-01-15 13:00:00+00:00,368.78,,2411.765,0.0,0.0,40.2025,4958.4125,715.0925,71.7075,240.0425,845.8725,1371.0,
2018-01-15 14:00:00+00:00,369.0425,,2506.975,0.0,0.0,41.11,4956.745,743.865,30.2375,239.5575,845.0975,1383.3275,1.3650000000000002
2018-01-15 15:00:00+00:00,368.42,,2579.845,0.0,0.0,39.3675,4956.01,771.805,7.425,234.59,843.0475,1408.755,19.8475
2018-01-15 16:00:00+00:00,366.03,,2799.5375,0.0,0.0,39.7475,4957.5625,718.935,0.0175,237.53,834.9225,1406.0875,
2018-01-15 17:00:00+00:00,367.9225,,2844.4975,0.0,0.0,40.41,4957.7,732.1575,0.0,241.0925,839.96,1389.7625,
2018-01-15 18:00:00+00:00,370.6075,,2880.7175,0.0,0.0,40.615,4956.665,710.8175,0.0,241.79,807.275,1298.2725,
2018-01-15 19:00:00+00:00,368.6575,,2557.4,0.0,0.0,40.405,4954.52,687.2525,0.0,234.2,838.9525,1216.51,
2018-01-15 20:00:00+00:00,365.5575,,1822.855,0.0,0.0,40.24,4953.4125,666.74,0.0,232.465,833.13,1173.65,
2018-01-15 21:00:00+00:00,365.9225,,1799.1325,0.0,0.0,39.535,4953.5375,660.0525,0.0,225.6225,761.79,1141.445,
2018-01-15 22:00:00+00:00,366.95,,1797.445,0.0,0.0,38.875,4955.2525,664.065,0.0,225.3425,823.1475,1057.68,
2018-01-15 23:00:00+00:00,367.0075,,1482.68,0.0,0.0,38.6925,4955.97,663.8975,0.0,228.075,841.3275,1068.6925,
2018-01-16 00:00:00+00:00,304.4625,,1480.0325,0.0,0.0,38.54,4957.8925,646.465,0.0,227.2575,843.62,1004.5025,
2018-01-16 01:00:00+00:00,293.9775,,1494.15,0.0,0.0,38.3425,4957.045,641.32,0.0,231.67,848.3125,953.2825,
2018-01-16 02:00:00+00:00,288.2025,,1459.7325,0.0,0.0,38.2975,4957.8625,609.5525,0.0,228.935,847.0075,957.6075,
2018-01-16 03:00:00+00:00,245.705,,1489.5975,0.0,0.0,37.9075,4958.59,596.0925,0.0,230.2675,845.835,1069.89,
2018-01-16 04:00:00+00:00,284.7175,,1490.4925,0.0,0.0,37.92,4959.4575,625.105,0.0,229.3275,846.4,1076.3925,
2018-01-16 05:00:00+00:00,365.4425,,1816.0925,0.0,0.0,37.7875,4962.5225,656.19,0.0,229.6825,845.1175,1076.8425,
2018-01-16 06:00:00+00:00,366.12,,2333.8825,0.0,0.0,37.14,4961.17,737.635,0.0,227.4925,848.805,1091.4525,68.86500000000001
2018-01-16 07:00:00+00:00,361.1925,,2362.79,0.0,0.0,36.2025,4959.4825,738.9325,0.66,240.925,847.8975,1149.125,
2018-01-16 08:00:00+00:00,358.71,,2375.685,0.0,0.0,36.355,4960.925,739.6425,83.37,238.535,848.49,1155.5075,
2018-01-16 09:00:00+00:00,359.34,,2381.905,0.0,0.0,37.31,4960.47,715.8275,238.365,237.49,848.0325,1178.725,
2018-01-16 10:00:00+00:00,359.1275,,2420.8175,0.0,0.0,37.485,4959.3875,711.785,321.79,239.5275,848.0975,1201.69,
2018-01-16 11:00:00+00:00,359.7925,,2332.745,0.0,0.0,37.2425,4959.9075,714.3225,549.79,238.685,847.6825,1184.52,41.205000000000005
2018-01-16 12:00:00+00:00,364.885,,2139.355,0.0,0.0,36.52,4961.08,705.905,584.5775,242.4075,847.1925,1184.7025,
2018-01-16 13:00:00+00:00,364.435,,1906.895,0.0,0.0,37.19,4962.48,700.8675,437.77,241.8625,847.8125,1201.605,
2018-01-16 14:00:00+00:00,365.28,,2066.29,0.0,0.0,37.1025,4963.445,705.5075,245.3475,233.5175,848.15,1103.295,
2018-01-16 15:00:00+00:00,365.2975,,2041.145,0.0,0.0,37.03,4965.7975,745.3175,58.34,225.185,847.56,1021.71,61.5075
2018-01-16 16:00:00+00:00,370.945,,2426.4,0.0,0.0,37.6425,4969.4225,789.275,0.195,231.6925,843.0375,987.9625,
2018-01-16 17:00:00+00:00,370.7675,,2517.2025,0.0,0.0,37.5425,4969.0475,803.135,0.0,234.305,840.4,925.8625,
2018-01-16 18:00:00+00:00,365.94,,2411.625,0.0,0.0,36.8075,4967.4375,790.485,0.0,236.7925,840.385,806.1475,
2018-01-16 19:00:00+00:00,368.4,,2280.675,0.0,0.0,36.4125,4966.9575,715.98,0.0,237.895,843.5175,840.1525,
2018-01-16 20:00:00+00:00,368.8875,,1659.9325,0.0,0.0,36.09,4967.8175,667.9175,0.0,222.9025,846.6625,931.96,1.77
2018-01-16 21:00:00+00:00,352.455,,1465.295,0.0,0.0,36.1175,4968.01,666.8125,0.0,234.54,845.72,942.0625,
2018-01-16 22:00:00+00:00,364.4075,,1352.49,0.0,0.0,36.2275,4966.505,710.565,0.0,238.1375,845.78,881.5625,
2018-01-16 23:00:00+00:00,365.94,,1277.99,0.0,0.0,36.1375,4967.02,683.4925,0.0,237.2025,848.3475,919.9525,
2018-01-17 00:00:00+00:00,367.02,,1300.0025,0.0,0.0,36.06,4968.245,663.655,0.0,235.2025,847.9425,976.15,
2018-01-17 01:00:00+00:00,364.25,,1352.9525,0.0,0.0,35.975,4969.755,625.37,0.0,233.385,848.4475,941.9425,
2018-01-17 02:00:00+00:00,367.94,,1357.01,0.0,0.0,35.98,4969.8475,615.4525,0.0,235.7825,846.27,920.3375,
2018-01-17 03:00:00+00:00,367.215,,1298.5975,0.0,0.0,35.82,4968.9375,611.04,0.0,235.2425,846.19,1037.125,
2018-01-17 04:00:00+00:00,365.075,,1359.6,0.0,0.0,35.7025,4967.8075,612.035,0.0,233.58,846.09,1076.7875,
2018-01-17 05:00:00+00:00,364.7775,,1573.0275,0.0,0.0,35.2725,4969.2375,680.33,0.0,236.24,846.4375,1059.995,
2018-01-17 06:00:00+00:00,366.2375,,2108.63,0.0,0.0,35.1175,4967.9575,765.365,0.0,238.565,846.545,1066.1125,
2018-01-17 07:00:00+00:00,367.49,,2242.2225,0.0,0.0,36.135,4967.4425,803.3975,0.95,239.3475,843.77,1115.94,
2018-01-17 08:00:00+00:00,367.3925,,2251.5475,0.0,0.0,36.6125,4974.6125,799.79,52.6975,237.095,844.9075,1117.575,
2018-01-17 09:00:00+00:00,369.0075,,2263.1575,0.0,0.0,37.0925,4972.2675,804.1925,112.875,238.18,846.6375,1186.585,
2018-01-17 10:00:00+00:00,370.3125,,2236.2025,0.0,0.0,37.0525,4967.5125,802.32,242.735,239.265,846.1075,1232.95,
2018-01-17 11:00:00+00:00,370.8,,2077.1375,0.0,0.0,37.0375,4968.055,808.12,377.7525,239.9175,846.5975,1160.4,
