,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2021-08-14 21:00:00+00:00,337.0,,811.0,11.0,838.0,4519.0,1244.0,36862.0,0.0,184.0,,1406.0,
2021-08-14 22:00:00+00:00,337.0,,564.0,10.0,692.0,4401.0,1436.0,36786.0,0.0,184.0,,1365.0,
2021-08-14 23:00:00+00:00,342.0,,448.0,10.0,338.0,4209.0,719.0,37031.0,0.0,183.0,,1362.0,
2021-08-15 00:00:00+00:00,346.0,,450.0,10.0,321.0,4128.0,811.0,36957.0,0.0,183.0,,1278.0,
2021-08-15 01:00:00+00:00,346.0,,451.0,10.0,325.0,3967.0,712.0,36689.0,0.0,183.0,,1194.0,
2021-08-15 02:00:00+00:00,345.0,,450.0,10.0,327.0,3951.0,622.0,36452.0,0.0,186.0,,1196.0,
2021-08-15 03:00:00+00:00,345.0,,451.0,10.0,327.0,3926.0,552.0,36494.0,0.0,186.0,,1254.0,
2021-08-15 04:00:00+00:00,345.0,,453.0,12.0,327.0,4004.0,608.0,36354.0,210.0,185.0,,1310.0,
2021-08-15 05:00:00+00:00,346.0,,453.0,12.0,328.0,3976.0,565.0,36242.0,444.0,185.0,,1408.0,
2021-08-15 06:00:00+00:00,347.0,,452.0,11.0,180.0,3982.0,444.0,36500.0,1390.0,184.0,,1342.0,
2021-08-15 07:00:00+00:00,345.0,,452.0,12.0,139.0,3953.0,454.0,37063.0,2936.0,185.0,,1170.0,
2021-08-15 08:00:00+00:00,345.0,,453.0,12.0,139.0,4063.0,514.0,37040.0,4501.0,184.0,,1109.0,
2021-08-15 09:00:00+00:00,339.0,,453.0,11.0,139.0,4029.0,546.0,36879.0,5663.0,180.0,,1218.0,
2021-08-15 10:00:00+00:00,337.0,,452.0,11.0,138.0,3917.0,567.0,36768.0,6295.0,177.0,,1467.0,
2021-08-15 11:00:00+00:00,338.0,,454.0,11.0,138.0,3803.0,674.0,36307.0,6383.0,179.0,,1846.0,
2021-08-15 12:00:00+00:00,336.0,,452.0,11.0,138.0,3675.0,601.0,35049.0,6121.0,175.0,,2464.0,
2021-08-15 13:00:00+00:00,333.0,,454.0,7.0,138.0,3614.0,675.0,34813.0,5613.0,175.0,,3524.0,
2021-08-15 14:00:00+00:00,333.0,,452.0,7.0,138.0,3689.0,504.0,35082.0,4763.0,176.0,,4669.0,
2021-08-15 15:00:00+00:00,336.0,,451.0,7.0,138.0,3806.0,748.0,35473.0,3584.0,177.0,,5688.0,
2021-08-15 16:00:00+00:00,337.0,,529.0,7.0,138.0,3987.0,857.0,36508.0,2286.0,177.0,,6291.0,
2021-08-15 17:00:00+00:00,338.0,,566.0,8.0,138.0,4216.0,920.0,36970.0,1072.0,180.0,,6391.0,
2021-08-15 18:00:00+00:00,337.0,,578.0,11.0,138.0,4384.0,898.0,37041.0,347.0,182.0,,6294.0,
2021-08-15 19:00:00+00:00,338.0,,579.0,12.0,138.0,4301.0,1230.0,37037.0,205.0,180.0,,5741.0,
2021-08-15 20:00:00+00:00,338.0,,565.0,16.0,139.0,4290.0,1380.0,36855.0,0.0,183.0,,5325.0,
2021-08-15 21:00:00+00:00,338.0,,579.0,14.0,139.0,4172.0,1193.0,37194.0,0.0,186.0,,5523.0,
2021-08-15 22:00:00+00:00,339.0,,581.0,12.0,139.0,3941.0,1575.0,37231.0,0.0,187.0,,5103.0,
2021-08-15 23:00:00+00:00,338.0,,572.0,9.0,139.0,3690.0,946.0,36834.0,0.0,186.0,,4480.0,
2021-08-16 00:00:00+00:00,338.0,,563.0,5.0,219.0,3487.0,835.0,36314.0,0.0,172.0,,4010.0,
2021-08-16 01:00:00+00:00,340.0,,564.0,5.0,229.0,3151.0,570.0,34949.0,0.0,171.0,,3707.0,
2021-08-16 02:00:00+00:00,339.0,,564.0,6.0,218.0,3066.0,449.0,34695.0,0.0,172.0,,3563.0,
2021-08-16 03:00:00+00:00,340.0,,564.0,3.0,206.0,3601.0,591.0,34588.0,0.0,170.0,,3999.0,
2021-08-16 04:00:00+00:00,338.0,,563.0,3.0,162.0,3797.0,945.0,34831.0,210.0,170.0,,4410.0,
2021-08-16 05:00:00+00:00,338.0,,563.0,3.0,139.0,4064.0,1900.0,36130.0,390.0,173.0,,4541.0,
2021-08-16 06:00:00+00:00,338.0,,562.0,2.0,139.0,4264.0,1994.0,37439.0,1226.0,171.0,,4672.0,
2021-08-16 07:00:00+00:00,337.0,,534.0,,139.0,4284.0,1721.0,37799.0,2609.0,173.0,,4992.0,
2021-08-16 08:00:00+00:00,338.0,,522.0,,139.0,4028.0,1214.0,37904.0,3816.0,173.0,,5622.0,
2021-08-16 09:00:00+00:00,364.0,,519.0,0.0,139.0,3963.0,1265.0,38314.0,4772.0,171.0,,5825.0,
2021-08-16 10:00:00+00:00,351.0,,519.0,0.0,139.0,3992.0,1341.0,38649.0,5417.0,170.0,,6225.0,
2021-08-16 11:00:00+00:00,335.0,,520.0,5.0,139.0,3832.0,1227.0,38792.0,5751.0,170.0,,6375.0,
2021-08-16 12:00:00+00:00,335.0,,521.0,9.0,139.0,3686.0,1210.0,38217.0,5689.0,171.0,,6461.0,
2021-08-16 13:00:00+00:00,339.0,,524.0,15.0,139.0,3663.0,1257.0,37938.0,5365.0,171.0,,6695.0,
2021-08-16 14:00:00+00:00,340.0,,526.0,26.0,139.0,3715.0,1297.0,37733.0,4667.0,171.0,,6790.0,
2021-08-16 15:00:00+00:00,339.0,,525.0,33.0,139.0,3944.0,1127.0,38116.0,3611.0,172.0,,6662.0,
2021-08-16 16:00:00+00:00,341.0,,520.0,34.0,139.0,4255.0,1265.0,39046.0,2483.0,175.0,,6032.0,
2021-08-16 17:00:00+00:00,339.0,,521.0,34.0,139.0,4498.0,1592.0,39597.0,1113.0,174.0,,5134.0,
2021-08-16 18:00:00+00:00,342.0,,517.0,34.0,139.0,4639.0,1390.0,40218.0,340.0,167.0,,4221.0,
2021-08-16 19:00:00+00:00,338.0,,519.0,34.0,139.0,4554.0,1284.0,40192.0,210.0,168.0,,3819.0,
2021-08-16 20:00:00+00:00,340.0,,518.0,34.0,139.0,4471.0,1279.0,40177.0,0.0,168.0,,3326.0,
2021-08-16 21:00:00+00:00,342.0,,520.0,36.0,139.0,4354.0,1219.0,40261.0,0.0,171.0,,2885.0,
2021-08-16 22:00:00+00:00,341.0,,520.0,40.0,139.0,4083.0,1483.0,39834.0,0.0,164.0,,2543.0,
2021-08-16 23:00:00+00:00,343.0,,518.0,39.0,135.0,3864.0,1118.0,39468.0,0.0,165.0,,2400.0,
2021-08-17 00:00:00+00:00,341.0,,519.0,38.0,135.0,3658.0,670.0,39473.0,0.0,171.0,,2211.0,
2021-08-17 01:00:00+00:00,342.0,,518.0,38.0,135.0,3538.0,553.0,39478.0,0.0,172.0,,2063.0,
2021-08-17 02:00:00+00:00,344.0,,523.0,38.0,135.0,3502.0,442.0,38842.0,0.0,175.0,,2003.0,
2021-08-17 03:00:00+00:00,345.0,,524.0,37.0,135.0,3646.0,371.0,39038.0,0.0,174.0,,1922.0,
2021-08-17 04:00:00+00:00,342.0,,476.0,38.0,139.0,3861.0,638.0,39636.0,215.0,173.0,,1804.0,
2021-08-17 05:00:00+00:00,341.0,,463.0,37.0,139.0,4012.0,716.0,41056.0,412.0,165.0,,1714.0,
2021-08-17 06:00:00+00:00,340.0,,468.0,37.0,139.0,4266.0,1015.0,41362.0,1299.0,165.0,,1647.0,
2021-08-17 07:00:00+00:00,340.0,,466.0,36.0,139.0,4125.0,980.0,41586.0,2857.0,169.0,,1667.0,
2021-08-17 08:00:00+00:00,344.0,,467.0,38.0,139.0,4030.0,921.0,41540.0,4393.0,170.0,,1864.0,
2021-08-17 09:00:00+00:00,342.0,,469.0,39.0,139.0,3959.0,898.0,41453.0,5258.0,168.0,,2483.0,
2021-08-17 10:00:00+00:00,339.0,,473.0,39.0,139.0,4031.0,1273.0,41337.0,5538.0,170.0,,3103.0,
2021-08-17 11:00:00+00:00,340.0,,473.0,39.0,139.0,3985.0,1427.0,41342.0,5478.0,171.0,,3500.0,
2021-08-17 12:00:00+00:00,339.0,,480.0,39.0,139.0,3954.0,1573.0,41488.0,5507.0,170.0,,3871.0,
2021-08-17 13:00:00+00:00,340.0,,492.0,35.0,139.0,3922.0,1137.0,41148.0,5360.0,170.0,,4226.0,
2021-08-17 14:00:00+00:00,341.0,,474.0,35.0,139.0,3947.0,1172.0,40252.0,4664.0,176.0,,4660.0,
2021-08-17 15:00:00+00:00,340.0,,480.0,36.0,139.0,4014.0,1439.0,40675.0,3609.0,174.0,,4910.0,
2021-08-17 16:00:00+00:00,339.0,,476.0,36.0,139.0,4175.0,1779.0,40829.0,2290.0,174.0,,4798.0,
2021-08-17 17:00:00+00:00,339.0,,485.0,35.0,139.0,4481.0,1551.0,41202.0,1010.0,174.0,,4428.0,
2021-08-17 18:00:00+00:00,339.0,,482.0,35.0,139.0,4536.0,1291.0,41198.0,311.0,174.0,,4139.0,
2021-08-17 19:00:00+00:00,339.0,,499.0,35.0,139.0,4685.0,1347.0,40950.0,201.0,177.0,,3574.0,
2021-08-17 20:00:00+00:00,340.0,,509.0,34.0,139.0,4493.0,1293.0,40712.0,0.0,177.0,,3201.0,
2021-08-17 21:00:00+00:00,341.0,,512.0,36.0,139.0,4294.0,1689.0,41007.0,0.0,177.0,,2915.0,
2021-08-17 22:00:00+00:00,341.0,,516.0,50.0,138.0,3986.0,1654.0,41091.0,0.0,174.0,,2639.0,
2021-08-17 23:00:00+00:00,342.0,,516.0,49.0,137.0,3756.0,1206.0,41171.0,0.0,174.0,,2397.0,
2021-08-18 00:00:00+00:00,340.0,,516.0,48.0,137.0,3556.0,1065.0,41188.0,0.0,176.0,,2372.0,
2021-08-18 01:00:00+00:00,340.0,,515.0,47.0,137.0,3403.0,796.0,40842.0,0.0,175.0,,2292.0,
2021-08-18 02:00:00+00:00,341.0,,519.0,48.0,137.0,3360.0,613.0,40620.0,0.0,176.0,,2130.0,
2021-08-18 03:00:00+00:00,340.0,,534.0,48.0,137.0,3457.0,738.0,40924.0,0.0,176.0,,2030.0,
2021-08-18 04:00:00+00:00,340.0,,584.0,48.0,139.0,3704.0,897.0,41066.0,203.0,174.0,,1889.0,
2021-08-18 05:00:00+00:00,340.0,,725.0,48.0,139.0,4069.0,1192.0,41243.0,357.0,172.0,,1762.0,
2021-08-18 06:00:00+00:00,339.0,,836.0,48.0,139.0,4307.0,1348.0,41266.0,1074.0,172.0,,1742.0,
2021-08-18 07:00:00+00:00,338.0,,848.0,48.0,139.0,4341.0,1185.0,41333.0,2273.0,172.0,,1783.0,
2021-08-18 08:00:00+00:00,339.0,,839.0,48.0,139.0,4247.0,1113.0,41319.0,3512.0,172.0,,1875.0,
2021-08-18 09:00:00+00:00,341.0,,828.0,46.0,139.0,4161.0,1135.0,41565.0,4239.0,165.0,,1876.0,
2021-08-18 10:00:00+00:00,337.0,,850.0,45.0,139.0,4082.0,1325.0,40963.0,4640.0,163.0,,1959.0,
2021-08-18 11:00:00+00:00,336.0,,843.0,43.0,139.0,4018.0,1346.0,40781.0,4970.0,171.0,,2069.0,
2021-08-18 12:00:00+00:00,337.0,,817.0,42.0,139.0,3529.0,686.0,40657.0,5095.0,168.0,,2166.0,
2021-08-18 13:00:00+00:00,339.0,,848.0,35.0,139.0,3532.0,628.0,40731.0,4847.0,169.0,,2447.0,
2021-08-18 14:00:00+00:00,337.0,,860.0,31.0,139.0,3601.0,568.0,40873.0,4268.0,173.0,,2574.0,
2021-08-18 15:00:00+00:00,339.0,,903.0,30.0,139.0,3818.0,1128.0,41094.0,3359.0,172.0,,2655.0,
2021-08-18 16:00:00+00:00,338.0,,866.0,21.0,139.0,4153.0,1428.0,41214.0,2104.0,172.0,,2640.0,
2021-08-18 17:00:00+00:00,340.0,,880.0,3.0,139.0,4436.0,1167.0,41365.0,847.0,172.0,,2493.0,
2021-08-18 18:00:00+00:00,339.0,,909.0,2.0,139.0,4491.0,1198.0,41532.0,248.0,175.0,,2269.0,
2021-08-18 19:00:00+00:00,339.0,,860.0,0.0,139.0,4481.0,1174.0,41323.0,158.0,174.0,,2307.0,
2021-08-18 20:00:00+00:00,339.0,,838.0,0.0,138.0,4363.0,1270.0,41297.0,0.0,173.0,,2321.0,
2021-08-18 21:00:00+00:00,339.0,,832.0,,139.0,4241.0,1606.0,41340.0,0.0,173.0,,2326.0,
2021-08-18 22:00:00+00:00,339.0,,911.0,,139.0,3810.0,1197.0,40176.0,0.0,173.0,,2110.0,
2021-08-18 23:00:00+00:00,337.0,,928.0,,137.0,3471.0,854.0,39261.0,0.0,173.0,,1983.0,
2021-08-19 00:00:00+00:00,337.0,,890.0,,137.0,3351.0,1065.0,39814.0,0.0,171.0,,1909.0,
2021-08-19 01:00:00+00:00,336.0,,846.0,,137.0,3306.0,866.0,40382.0,0.0,173.0,,1755.0,
2021-08-19 02:00:00+00:00,338.0,,820.0,97.0,137.0,3312.0,845.0,40544.0,0.0,171.0,,1555.0,
2021-08-19 03:00:00+00:00,328.0,,820.0,216.0,137.0,3364.0,949.0,40713.0,0.0,171.0,,1451.0,
2021-08-19 04:00:00+00:00,315.0,,853.0,246.0,139.0,3637.0,1133.0,41054.0,162.0,170.0,,1433.0,
2021-08-19 05:00:00+00:00,327.0,,872.0,313.0,139.0,3779.0,1368.0,41801.0,318.0,171.0,,1336.0,
2021-08-19 06:00:00+00:00,341.0,,878.0,500.0,139.0,4015.0,1843.0,42028.0,1011.0,169.0,,1215.0,
2021-08-19 07:00:00+00:00,333.0,,932.0,544.0,139.0,4220.0,1777.0,42173.0,2158.0,165.0,,1216.0,
2021-08-19 08:00:00+00:00,332.0,,880.0,503.0,139.0,4375.0,1637.0,42138.0,3238.0,160.0,,1244.0,
2021-08-19 09:00:00+00:00,332.0,,861.0,583.0,139.0,4377.0,1520.0,42123.0,4149.0,166.0,,1313.0,
2021-08-19 10:00:00+00:00,336.0,,893.0,717.0,139.0,4006.0,1549.0,42078.0,4754.0,165.0,,1450.0,
2021-08-19 11:00:00+00:00,336.0,,888.0,789.0,139.0,3767.0,1259.0,41912.0,5086.0,165.0,,1589.0,
2021-08-19 12:00:00+00:00,337.0,,892.0,833.0,139.0,3733.0,1045.0,41904.0,5229.0,164.0,,1766.0,
2021-08-19 13:00:00+00:00,333.0,,867.0,780.0,139.0,3763.0,950.0,41725.0,5200.0,166.0,,1875.0,
2021-08-19 14:00:00+00:00,335.0,,968.0,746.0,139.0,3791.0,921.0,41819.0,4534.0,167.0,,1896.0,
2021-08-19 15:00:00+00:00,337.0,,1092.0,731.0,139.0,3902.0,1329.0,41849.0,3507.0,167.0,,1757.0,
2021-08-19 16:00:00+00:00,335.0,,1278.0,704.0,139.0,4166.0,1664.0,41836.0,2265.0,168.0,,1747.0,
2021-08-19 17:00:00+00:00,340.0,,1398.0,671.0,139.0,4443.0,1957.0,41743.0,885.0,167.0,,1654.0,
2021-08-19 18:00:00+00:00,346.0,,1480.0,715.0,139.0,4509.0,2095.0,42055.0,260.0,165.0,,1354.0,
2021-08-19 19:00:00+00:00,343.0,,1425.0,678.0,139.0,4443.0,2012.0,42048.0,0.0,165.0,,1198.0,
2021-08-19 20:00:00+00:00,340.0,,1223.0,823.0,139.0,4372.0,1911.0,41912.0,0.0,167.0,,1172.0,
2021-08-19 21:00:00+00:00,340.0,,1359.0,1028.0,139.0,4218.0,1332.0,41683.0,0.0,169.0,,1168.0,
2021-08-19 22:00:00+00:00,339.0,,1341.0,916.0,139.0,3994.0,911.0,41741.0,0.0,170.0,,1148.0,
2021-08-19 23:00:00+00:00,340.0,,1299.0,714.0,139.0,3850.0,691.0,41922.0,0.0,169.0,,1085.0,
2021-08-20 00:00:00+00:00,339.0,,1228.0,725.0,139.0,3760.0,675.0,41840.0,0.0,169.0,,1019.0,
2021-08-20 01:00:00+00:00,339.0,,1140.0,687.0,139.0,3511.0,736.0,41527.0,0.0,171.0,,943.0,
2021-08-20 02:00:00+00:00,339.0,,1144.0,690.0,139.0,3364.0,739.0,41188.0,0.0,169.0,,865.0,
2021-08-20 03:00:00+00:00,339.0,,1191.0,683.0,139.0,3378.0,668.0,41633.0,0.0,169.0,,841.0,
2021-08-20 04:00:00+00:00,338.0,,1387.0,911.0,139.0,3468.0,823.0,41951.0,161.0,168.0,,848.0,
2021-08-20 05:00:00+00:00,340.0,,1385.0,1035.0,139.0,3883.0,1024.0,42075.0,348.0,167.0,,813.0,
2021-08-20 06:00:00+00:00,346.0,,1321.0,1050.0,139.0,4125.0,1517.0,42129.0,1387.0,167.0,,755.0,
2021-08-20 07:00:00+00:00,348.0,,1284.0,1061.0,139.0,4160.0,1386.0,42116.0,3306.0,161.0,,694.0,
2021-08-20 08:00:00+00:00,347.0,,1306.0,1057.0,139.0,4209.0,1408.0,42070.0,5059.0,157.0,,677.0,
2021-08-20 09:00:00+00:00,348.0,,1203.0,911.0,139.0,4166.0,1147.0,41927.0,6337.0,156.0,,713.0,
2021-08-20 10:00:00+00:00,347.0,,1287.0,673.0,139.0,4100.0,1229.0,41902.0,7144.0,160.0,,724.0,
2021-08-20 11:00:00+00:00,344.0,,1371.0,724.0,139.0,3935.0,1116.0,41947.0,7468.0,159.0,,719.0,
2021-08-20 12:00:00+00:00,342.0,,1132.0,694.0,139.0,3827.0,923.0,41801.0,7497.0,160.0,,738.0,
2021-08-20 13:00:00+00:00,342.0,,939.0,700.0,139.0,3726.0,799.0,41774.0,7144.0,171.0,,693.0,
2021-08-20 14:00:00+00:00,341.0,,1164.0,671.0,139.0,3775.0,918.0,41694.0,6301.0,173.0,,659.0,
2021-08-20 15:00:00+00:00,341.0,,1336.0,691.0,139.0,3866.0,1039.0,41828.0,4900.0,174.0,,626.0,
2021-08-20 16:00:00+00:00,339.0,,1560.0,1085.0,139.0,4080.0,1361.0,41385.0,3146.0,175.0,,625.0,
2021-08-20 17:00:00+00:00,341.0,,1811.0,1064.0,139.0,4509.0,2035.0,40621.0,1255.0,176.0,,619.0,
2021-08-20 18:00:00+00:00,342.0,,1885.0,1086.0,139.0,4673.0,2236.0,39917.0,288.0,175.0,,742.0,
2021-08-20 19:00:00+00:00,341.0,,1913.0,1075.0,138.0,4623.0,2086.0,39659.0,0.0,175.0,,996.0,
2021-08-20 20:00:00+00:00,340.0,,1769.0,1090.0,139.0,4457.0,1533.0,39471.0,0.0,173.0,,1352.0,
2021-08-20 21:00:00+00:00,341.0,,1800.0,1042.0,139.0,4164.0,1272.0,39104.0,0.0,172.0,,1597.0,
2021-08-20 22:00:00+00:00,341.0,,1522.0,1004.0,139.0,3925.0,1314.0,39122.0,0.0,157.0,,1629.0,
2021-08-20 23:00:00+00:00,340.0,,1364.0,1016.0,138.0,3722.0,810.0,38904.0,0.0,155.0,,1599.0,
2021-08-21 00:00:00+00:00,339.0,,1376.0,1030.0,136.0,3579.0,600.0,38810.0,0.0,153.0,,1621.0,
2021-08-21 01:00:00+00:00,339.0,,1129.0,894.0,133.0,3243.0,371.0,38806.0,0.0,154.0,,1560.0,
2021-08-21 02:00:00+00:00,339.0,,1157.0,705.0,133.0,3076.0,385.0,39060.0,0.0,153.0,,1493.0,
2021-08-21 03:00:00+00:00,339.0,,1158.0,703.0,133.0,3069.0,527.0,39112.0,0.0,152.0,,1368.0,
2021-08-21 04:00:00+00:00,339.0,,1382.0,698.0,133.0,3063.0,607.0,39146.0,161.0,152.0,,1401.0,
2021-08-21 05:00:00+00:00,339.0,,1244.0,820.0,133.0,3103.0,784.0,39017.0,361.0,153.0,,1523.0,
2021-08-21 06:00:00+00:00,340.0,,1344.0,867.0,133.0,3183.0,910.0,39244.0,1327.0,154.0,,1500.0,
2021-08-21 07:00:00+00:00,338.0,,1380.0,858.0,133.0,3211.0,884.0,39362.0,3044.0,155.0,,1029.0,
2021-08-21 08:00:00+00:00,338.0,,1089.0,830.0,133.0,3054.0,682.0,39092.0,4678.0,154.0,,778.0,
2021-08-21 09:00:00+00:00,338.0,,1040.0,832.0,133.0,3108.0,613.0,39036.0,5767.0,152.0,,795.0,
2021-08-21 10:00:00+00:00,338.0,,1074.0,777.0,133.0,3148.0,665.0,39049.0,6559.0,151.0,,940.0,
2021-08-21 11:00:00+00:00,338.0,,1040.0,704.0,133.0,3119.0,695.0,38954.0,7024.0,149.0,,1167.0,
2021-08-21 12:00:00+00:00,338.0,,1029.0,568.0,133.0,3109.0,753.0,38864.0,6932.0,147.0,,1439.0,
2021-08-21 13:00:00+00:00,337.0,,1009.0,303.0,133.0,2998.0,732.0,38669.0,6360.0,144.0,,1719.0,
2021-08-21 14:00:00+00:00,337.0,,993.0,304.0,133.0,2903.0,889.0,38917.0,5340.0,147.0,,1989.0,
2021-08-21 15:00:00+00:00,338.0,,1112.0,306.0,133.0,2994.0,1269.0,39130.0,4027.0,149.0,,2413.0,
2021-08-21 16:00:00+00:00,339.0,,1294.0,334.0,133.0,3185.0,1540.0,39192.0,2428.0,151.0,,2386.0,
2021-08-21 17:00:00+00:00,339.0,,1417.0,377.0,133.0,3713.0,1803.0,39212.0,942.0,152.0,,2137.0,
2021-08-21 18:00:00+00:00,340.0,,1447.0,404.0,133.0,3769.0,2547.0,38429.0,265.0,148.0,,1939.0,
2021-08-21 19:00:00+00:00,340.0,,1447.0,499.0,133.0,3666.0,2184.0,38430.0,0.0,135.0,,2028.0,
2021-08-21 20:00:00+00:00,339.0,,1358.0,497.0,133.0,3550.0,1355.0,38409.0,0.0,133.0,,2278.0,
2021-08-21 21:00:00+00:00,340.0,,1323.0,464.0,133.0,3483.0,1176.0,38895.0,0.0,135.0,,2223.0,
2021-08-21 22:00:00+00:00,340.0,,1254.0,479.0,133.0,3290.0,1058.0,38803.0,0.0,139.0,,2242.0,
2021-08-21 23:00:00+00:00,339.0,,1129.0,512.0,133.0,3250.0,884.0,38821.0,0.0,139.0,,2377.0,
2021-08-22 00:00:00+00:00,339.0,,1200.0,515.0,133.0,3143.0,745.0,39060.0,0.0,140.0,,2438.0,
2021-08-22 01:00:00+00:00,340.0,,1099.0,516.0,133.0,2991.0,895.0,38842.0,0.0,141.0,,2433.0,
2021-08-22 02:00:00+00:00,340.0,,1163.0,512.0,134.0,2850.0,1045.0,38054.0,0.0,141.0,,2652.0,
2021-08-22 03:00:00+00:00,341.0,,1118.0,391.0,137.0,2783.0,945.0,37748.0,0.0,142.0,,2770.0,
2021-08-22 04:00:00+00:00,341.0,,1091.0,276.0,137.0,2774.0,851.0,37679.0,161.0,144.0,,2955.0,
2021-08-22 05:00:00+00:00,341.0,,1188.0,168.0,135.0,2798.0,884.0,37965.0,294.0,143.0,,3134.0,
2021-08-22 06:00:00+00:00,341.0,,910.0,,134.0,2892.0,808.0,38684.0,979.0,139.0,,3248.0,
2021-08-22 07:00:00+00:00,332.0,,815.0,4.0,135.0,2873.0,681.0,38857.0,2235.0,139.0,,3336.0,
2021-08-22 08:00:00+00:00,330.0,,831.0,15.0,135.0,2830.0,678.0,38771.0,3521.0,145.0,,3596.0,
2021-08-22 09:00:00+00:00,329.0,,803.0,24.0,135.0,2963.0,834.0,39032.0,4523.0,145.0,,4000.0,
2021-08-22 10:00:00+00:00,337.0,,875.0,19.0,135.0,3000.0,1002.0,39442.0,5232.0,144.0,,4277.0,
2021-08-22 11:00:00+00:00,338.0,,824.0,18.0,135.0,2973.0,1070.0,39243.0,5466.0,142.0,,4659.0,
2021-08-22 12:00:00+00:00,340.0,,836.0,19.0,135.0,2936.0,696.0,39072.0,5487.0,146.0,,4999.0,
2021-08-22 13:00:00+00:00,341.0,,795.0,22.0,135.0,2926.0,716.0,39390.0,5294.0,148.0,,5462.0,
2021-08-22 14:00:00+00:00,340.0,,839.0,28.0,134.0,2819.0,734.0,39439.0,4722.0,145.0,,5383.0,
2021-08-22 15:00:00+00:00,341.0,,882.0,30.0,134.0,2731.0,905.0,39116.0,3808.0,144.0,,4925.0,
2021-08-22 16:00:00+00:00,341.0,,912.0,39.0,134.0,2939.0,1215.0,39153.0,2503.0,139.0,,4526.0,
2021-08-22 17:00:00+00:00,342.0,,946.0,40.0,134.0,3124.0,1362.0,40068.0,994.0,145.0,,3903.0,
2021-08-22 18:00:00+00:00,342.0,,881.0,41.0,134.0,3249.0,1061.0,40527.0,274.0,148.0,,3360.0,
2021-08-22 19:00:00+00:00,341.0,,932.0,42.0,135.0,3272.0,1117.0,40522.0,0.0,147.0,,3165.0,
2021-08-22 20:00:00+00:00,342.0,,900.0,41.0,135.0,3283.0,1088.0,40342.0,0.0,147.0,,3021.0,
2021-08-22 21:00:00+00:00,338.0,,883.0,40.0,188.0,3307.0,1286.0,40420.0,0.0,146.0,,2815.0,
2021-08-22 22:00:00+00:00,338.0,,894.0,39.0,894.0,3188.0,1496.0,40709.0,0.0,148.0,,2666.0,
2021-08-22 23:00:00+00:00,342.0,,887.0,38.0,275.0,3113.0,1239.0,41041.0,0.0,148.0,,2505.0,
2021-08-23 00:00:00+00:00,341.0,,864.0,38.0,133.0,3074.0,896.0,40828.0,0.0,148.0,,2518.0,
2021-08-23 01:00:00+00:00,341.0,,872.0,37.0,137.0,3088.0,933.0,39978.0,0.0,148.0,,2500.0,
2021-08-23 02:00:00+00:00,341.0,,870.0,37.0,137.0,2989.0,844.0,39723.0,0.0,149.0,,2398.0,
2021-08-23 03:00:00+00:00,355.0,,1052.0,37.0,137.0,2888.0,1062.0,39937.0,0.0,146.0,,2366.0,
2021-08-23 04:00:00+00:00,368.0,,1442.0,38.0,137.0,3084.0,1047.0,40205.0,164.0,147.0,,2474.0,
2021-08-23 05:00:00+00:00,367.0,,1333.0,38.0,139.0,3303.0,896.0,40677.0,324.0,147.0,,2426.0,
2021-08-23 06:00:00+00:00,368.0,,1401.0,37.0,139.0,3759.0,1322.0,41153.0,1215.0,146.0,,2367.0,
2021-08-23 07:00:00+00:00,367.0,,1363.0,37.0,139.0,3909.0,1339.0,41305.0,2986.0,140.0,,2256.0,
2021-08-23 08:00:00+00:00,367.0,,1336.0,39.0,139.0,3843.0,1264.0,41244.0,4718.0,137.0,,2459.0,
2021-08-23 09:00:00+00:00,374.0,,1270.0,40.0,139.0,3972.0,1159.0,41202.0,5990.0,137.0,,2808.0,
2021-08-23 10:00:00+00:00,371.0,,1334.0,40.0,138.0,3896.0,1350.0,41196.0,6679.0,138.0,,3186.0,
2021-08-23 11:00:00+00:00,366.0,,1355.0,39.0,138.0,3721.0,1738.0,41102.0,6916.0,138.0,,3236.0,
2021-08-23 12:00:00+00:00,366.0,,1314.0,39.0,137.0,3668.0,1767.0,41101.0,6786.0,139.0,,3438.0,
2021-08-23 13:00:00+00:00,365.0,,1307.0,41.0,137.0,3734.0,1738.0,41108.0,6470.0,141.0,,3661.0,
2021-08-23 14:00:00+00:00,366.0,,1275.0,42.0,137.0,3593.0,1198.0,41012.0,5549.0,141.0,,4142.0,
2021-08-23 15:00:00+00:00,366.0,,1261.0,41.0,137.0,3563.0,1442.0,40907.0,4255.0,143.0,,4452.0,
2021-08-23 16:00:00+00:00,367.0,,1358.0,40.0,137.0,3848.0,1841.0,40938.0,2649.0,143.0,,4709.0,
2021-08-23 17:00:00+00:00,367.0,,1381.0,39.0,137.0,4272.0,2539.0,41040.0,1076.0,142.0,,4577.0,
2021-08-23 18:00:00+00:00,366.0,,1414.0,38.0,137.0,4210.0,2054.0,41080.0,270.0,142.0,,4452.0,
2021-08-23 19:00:00+00:00,367.0,,1403.0,38.0,137.0,4071.0,1857.0,41097.0,0.0,143.0,,4673.0,
2021-08-23 20:00:00+00:00,360.0,,1325.0,37.0,138.0,4021.0,1456.0,41009.0,0.0,144.0,,4710.0,
