,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2019-09-11 16:00:00+00:00,228.0,1156.75,0.0,0.0,0.0,3786.25,911.25,22.0,0.0,47.0,100.0,16.0,393.5
2019-09-11 17:00:00+00:00,228.0,905.0,0.0,0.0,0.0,3739.0,1257.5,22.0,0.0,14.0,100.0,17.0,455.5
2019-09-11 18:00:00+00:00,228.0,870.5,0.0,0.0,0.0,3556.0,1154.5,22.0,0.0,2.0,100.0,17.0,1261.25
2019-09-11 19:00:00+00:00,228.0,893.25,0.0,0.0,0.0,3507.75,902.0,22.0,0.0,0.0,100.0,22.0,436.5
2019-09-11 20:00:00+00:00,228.0,879.0,0.0,0.0,0.0,3402.75,759.0,22.0,0.0,0.0,100.0,27.0,82.0
2019-09-11 21:00:00+00:00,228.0,824.5,0.0,0.0,0.0,3283.0,634.0,22.0,0.0,0.0,100.0,61.0,-221.75
2019-09-11 22:00:00+00:00,226.0,542.75,0.0,0.0,0.0,3331.0,352.25,22.0,0.0,0.0,100.0,172.0,-449.0
2019-09-11 23:00:00+00:00,224.0,465.5,0.0,0.0,0.0,3282.25,345.25,22.0,0.0,0.0,100.0,329.0,-445.25
2019-09-12 00:00:00+00:00,225.0,463.25,0.0,0.0,0.0,3264.75,324.0,22.0,0.0,0.0,100.0,458.0,-488.25
2019-09-12 01:00:00+00:00,228.0,465.0,0.0,0.0,0.0,3274.0,309.75,22.0,0.0,0.0,100.0,490.0,-447.0
2019-09-12 02:00:00+00:00,228.0,551.75,0.0,0.0,0.0,3214.5,467.0,22.0,0.0,0.0,100.0,668.0,-385.75
2019-09-12 03:00:00+00:00,227.0,835.75,0.0,0.0,0.0,3158.5,487.25,22.0,0.0,0.0,100.0,806.0,98.25
2019-09-12 04:00:00+00:00,224.0,1258.0,0.0,0.0,0.0,3295.25,1002.0,22.0,0.0,7.0,100.0,970.0,1797.5
2019-09-12 05:00:00+00:00,224.0,1309.25,0.0,0.0,0.0,3468.5,1131.0,22.0,0.0,32.0,100.0,902.0,2175.0
2019-09-12 06:00:00+00:00,224.0,1296.75,0.0,0.0,0.0,3492.25,1156.75,22.0,0.0,90.0,100.0,758.0,2172.75
2019-09-12 07:00:00+00:00,224.0,1288.0,0.0,0.0,0.0,3440.75,1151.5,22.0,0.0,190.0,100.0,551.0,2191.0
2019-09-12 08:00:00+00:00,224.0,1287.25,0.0,0.0,0.0,3394.75,1105.5,22.0,0.0,262.0,100.0,496.0,1711.5
2019-09-12 09:00:00+00:00,224.0,1292.5,0.0,0.0,0.0,3304.75,856.5,22.0,0.0,310.0,100.0,450.0,1350.5
2019-09-12 10:00:00+00:00,224.0,1292.75,0.0,0.0,0.0,3161.0,749.0,22.0,0.0,368.0,100.0,541.0,511.75
2019-09-12 11:00:00+00:00,224.0,1317.25,0.0,0.0,0.0,3179.0,403.5,22.0,0.0,352.0,100.0,526.0,-48.25
2019-09-12 12:00:00+00:00,224.0,1294.0,0.0,0.0,0.0,3205.25,424.75,22.0,0.0,303.0,100.0,734.0,-204.25
2019-09-12 13:00:00+00:00,224.0,1282.0,0.0,0.0,0.0,3173.75,396.25,22.0,0.0,264.0,100.0,829.0,-226.25
2019-09-12 14:00:00+00:00,224.0,1279.5,0.0,0.0,0.0,3156.75,431.25,22.0,0.0,206.0,100.0,923.0,-158.25
2019-09-12 15:00:00+00:00,224.0,1287.5,0.0,0.0,0.0,3324.75,715.5,22.0,0.0,121.0,100.0,1068.0,-166.25
2019-09-12 16:00:00+00:00,224.0,1292.75,0.0,0.0,0.0,3438.75,1092.75,22.0,0.0,52.0,100.0,966.0,1409.25
2019-09-12 17:00:00+00:00,224.0,1284.25,0.0,0.0,0.0,3389.75,1094.5,22.0,0.0,12.0,100.0,730.0,2274.25
2019-09-12 18:00:00+00:00,224.0,1301.25,0.0,0.0,0.0,3374.5,1144.25,22.0,0.0,0.0,100.0,647.0,2236.5
2019-09-12 19:00:00+00:00,224.0,953.0,0.0,0.0,0.0,3251.25,1094.75,22.0,0.0,0.0,100.0,609.0,873.5
2019-09-12 20:00:00+00:00,224.0,892.75,0.0,0.0,0.0,3082.0,917.0,22.0,0.0,0.0,100.0,641.0,587.25
2019-09-12 21:00:00+00:00,224.0,891.25,0.0,0.0,0.0,3010.5,777.75,22.0,0.0,0.0,100.0,585.0,144.5
2019-09-12 22:00:00+00:00,224.0,708.5,0.0,0.0,0.0,2971.75,401.0,22.0,0.0,0.0,100.0,497.0,-99.75
2019-09-12 23:00:00+00:00,221.0,512.25,0.0,0.0,0.0,2953.5,361.75,22.0,0.0,0.0,100.0,449.0,-703.0
2019-09-13 00:00:00+00:00,220.0,485.5,0.0,0.0,0.0,2959.0,356.0,22.0,0.0,0.0,100.0,398.0,-795.5
2019-09-13 01:00:00+00:00,220.0,496.25,0.0,0.0,0.0,2971.0,335.5,22.0,0.0,0.0,100.0,347.0,-1017.0
2019-09-13 02:00:00+00:00,224.0,492.5,0.0,0.0,0.0,2911.0,306.25,22.0,0.0,0.0,100.0,362.0,-791.0
2019-09-13 03:00:00+00:00,224.0,749.25,0.0,0.0,0.0,2900.75,359.0,22.0,0.0,0.0,100.0,277.0,-9.25
2019-09-13 04:00:00+00:00,224.0,1421.5,0.0,0.0,0.0,3042.25,802.0,22.0,0.0,7.0,100.0,236.0,333.25
2019-09-13 05:00:00+00:00,224.0,1755.0,0.0,0.0,0.0,3214.75,871.5,22.0,0.0,30.0,100.0,199.0,1955.5
2019-09-13 06:00:00+00:00,222.0,1807.5,0.0,0.0,0.0,3249.5,967.75,22.0,0.0,92.0,100.0,133.0,2124.0
2019-09-13 07:00:00+00:00,220.0,1711.0,0.0,0.0,0.0,3263.75,903.75,22.0,0.0,197.0,100.0,66.0,1946.25
2019-09-13 08:00:00+00:00,220.0,1687.75,0.0,0.0,0.0,3179.0,808.5,22.0,0.0,276.0,100.0,98.0,1544.25
2019-09-13 09:00:00+00:00,218.0,1660.25,0.0,0.0,0.0,3030.0,794.0,22.0,0.0,324.0,100.0,98.0,1708.0
2019-09-13 10:00:00+00:00,216.0,1645.75,0.0,0.0,0.0,2978.75,801.25,22.0,0.0,384.0,100.0,175.0,949.25
2019-09-13 11:00:00+00:00,219.0,1617.0,0.0,0.0,0.0,2929.25,606.5,22.0,0.0,388.0,100.0,510.0,446.25
2019-09-13 12:00:00+00:00,220.0,1616.0,0.0,0.0,0.0,2904.75,535.5,22.0,0.0,356.0,100.0,651.0,192.25
2019-09-13 13:00:00+00:00,220.0,1592.25,0.0,0.0,0.0,2884.75,448.0,22.0,0.0,314.0,100.0,765.0,215.25
2019-09-13 14:00:00+00:00,220.0,1599.5,0.0,0.0,0.0,2936.75,545.75,22.0,0.0,243.0,100.0,729.0,268.5
2019-09-13 15:00:00+00:00,220.0,1635.5,0.0,0.0,0.0,3122.5,858.5,22.0,0.0,138.0,100.0,662.0,1152.0
2019-09-13 16:00:00+00:00,220.0,1635.25,0.0,0.0,0.0,3268.0,892.75,22.0,0.0,55.0,100.0,506.0,1973.75
2019-09-13 17:00:00+00:00,220.0,1608.25,0.0,0.0,0.0,3136.5,973.25,22.0,0.0,12.0,100.0,529.0,2296.75
2019-09-13 18:00:00+00:00,220.0,1625.0,0.0,0.0,0.0,3048.75,934.5,22.0,0.0,0.0,100.0,582.0,2311.25
2019-09-13 19:00:00+00:00,220.0,1454.5,0.0,0.0,0.0,2975.25,876.5,22.0,0.0,0.0,100.0,530.0,2063.75
2019-09-13 20:00:00+00:00,220.0,958.25,0.0,0.0,0.0,2863.5,857.5,22.0,0.0,0.0,100.0,473.0,1999.5
2019-09-13 21:00:00+00:00,220.0,907.0,0.0,0.0,0.0,2813.5,770.0,22.0,0.0,0.0,100.0,462.0,524.75
2019-09-13 22:00:00+00:00,224.0,586.75,0.0,0.0,0.0,2775.25,542.5,22.0,0.0,0.0,100.0,384.0,177.0
2019-09-13 23:00:00+00:00,222.0,444.25,0.0,0.0,0.0,2763.5,405.75,22.0,0.0,0.0,100.0,415.0,153.75
2019-09-14 00:00:00+00:00,220.0,436.75,0.0,0.0,0.0,2747.0,378.0,22.0,0.0,0.0,100.0,542.0,54.5
2019-09-14 01:00:00+00:00,224.0,434.5,0.0,0.0,0.0,2732.25,347.5,22.0,0.0,0.0,100.0,579.0,-3.75
2019-09-14 02:00:00+00:00,224.0,413.25,0.0,0.0,0.0,2668.75,346.75,22.0,0.0,0.0,100.0,661.0,-9.5
2019-09-14 03:00:00+00:00,224.0,456.0,0.0,0.0,0.0,2683.25,396.0,22.0,0.0,0.0,100.0,551.0,99.25
2019-09-14 04:00:00+00:00,224.0,485.0,0.0,0.0,0.0,2819.0,561.5,22.0,0.0,3.0,100.0,483.0,211.5
2019-09-14 05:00:00+00:00,224.0,524.0,0.0,0.0,0.0,2981.75,833.0,22.0,0.0,25.0,100.0,473.0,433.5
2019-09-14 06:00:00+00:00,224.0,576.75,0.0,0.0,0.0,2987.75,849.75,22.0,0.0,76.0,100.0,405.0,1490.0
2019-09-14 07:00:00+00:00,224.0,662.0,0.0,0.0,0.0,3027.75,580.75,22.0,0.0,147.0,100.0,468.0,862.75
2019-09-14 08:00:00+00:00,224.0,1068.25,0.0,0.0,0.0,3004.25,364.25,22.0,0.0,199.0,100.0,462.0,139.5
2019-09-14 09:00:00+00:00,220.0,1541.5,0.0,0.0,0.0,2928.0,334.25,22.0,0.0,236.0,100.0,275.0,110.75
2019-09-14 10:00:00+00:00,220.0,1598.0,0.0,0.0,0.0,2691.25,308.25,22.0,0.0,284.0,100.0,351.0,-38.75
2019-09-14 11:00:00+00:00,220.0,1770.5,0.0,0.0,0.0,2603.0,295.25,22.0,0.0,304.0,100.0,336.0,-321.75
2019-09-14 12:00:00+00:00,222.0,1724.5,0.0,0.0,0.0,2581.75,255.75,22.0,0.0,296.0,100.0,427.0,-384.75
2019-09-14 13:00:00+00:00,223.0,1400.75,0.0,0.0,0.0,2585.25,247.0,22.0,0.0,269.0,100.0,505.0,-247.25
2019-09-14 14:00:00+00:00,220.0,1246.0,0.0,0.0,0.0,2613.5,369.75,22.0,0.0,213.0,100.0,455.0,-323.25
2019-09-14 15:00:00+00:00,220.0,955.75,0.0,0.0,0.0,2884.5,608.25,22.0,0.0,121.0,100.0,227.0,156.25
2019-09-14 16:00:00+00:00,220.0,703.25,0.0,0.0,0.0,3110.25,986.25,22.0,0.0,48.0,100.0,95.0,1559.25
2019-09-14 17:00:00+00:00,220.0,684.75,0.0,0.0,0.0,3133.0,1103.75,22.0,0.0,10.0,100.0,122.0,2651.5
2019-09-14 18:00:00+00:00,224.0,685.5,0.0,0.0,0.0,3135.0,1091.5,22.0,0.0,0.0,100.0,158.0,2673.75
2019-09-14 19:00:00+00:00,224.0,455.0,0.0,0.0,0.0,3040.0,939.0,22.0,0.0,0.0,100.0,158.0,2155.25
2019-09-14 20:00:00+00:00,224.0,446.25,0.0,0.0,0.0,2949.0,885.0,22.0,0.0,0.0,100.0,168.0,682.75
2019-09-14 21:00:00+00:00,224.0,435.0,0.0,0.0,0.0,2771.75,672.5,22.0,0.0,0.0,100.0,129.0,232.5
2019-09-14 22:00:00+00:00,224.0,268.5,0.0,0.0,0.0,2800.5,364.75,22.0,0.0,0.0,100.0,114.0,55.5
2019-09-14 23:00:00+00:00,224.0,19.75,0.0,0.0,0.0,2773.5,234.0,22.0,0.0,0.0,100.0,37.0,-844.0
2019-09-15 00:00:00+00:00,224.0,0.0,0.0,0.0,0.0,2762.25,211.75,22.0,0.0,0.0,100.0,39.0,-1255.75
2019-09-15 01:00:00+00:00,224.0,0.0,0.0,0.0,0.0,2721.0,193.75,22.0,0.0,0.0,100.0,15.0,-1290.5
2019-09-15 02:00:00+00:00,228.0,0.0,0.0,0.0,0.0,2717.25,181.25,22.0,0.0,0.0,100.0,11.0,-1284.5
2019-09-15 03:00:00+00:00,228.0,95.25,0.0,0.0,0.0,2638.75,153.5,22.0,0.0,0.0,100.0,14.0,-1310.25
2019-09-15 04:00:00+00:00,227.0,240.25,0.0,0.0,0.0,2573.0,172.0,22.0,0.0,6.0,100.0,20.0,-1325.75
2019-09-15 05:00:00+00:00,225.0,512.0,0.0,0.0,0.0,2610.0,202.25,22.0,0.0,26.0,100.0,49.0,-978.0
2019-09-15 06:00:00+00:00,224.0,607.25,0.0,0.0,0.0,2690.75,220.25,22.0,0.0,86.0,100.0,55.0,-401.25
2019-09-15 07:00:00+00:00,224.0,902.0,0.0,0.0,0.0,2664.25,227.25,22.0,0.0,191.0,100.0,55.0,-253.0
2019-09-15 08:00:00+00:00,224.0,1364.5,0.0,0.0,0.0,2571.25,228.5,22.0,0.0,270.0,100.0,66.0,125.25
2019-09-15 09:00:00+00:00,224.0,1379.75,0.0,0.0,0.0,2521.75,167.25,22.0,0.0,318.0,100.0,99.0,139.25
2019-09-15 10:00:00+00:00,227.0,1362.0,0.0,0.0,0.0,2474.25,208.25,22.0,0.0,390.0,100.0,150.0,346.75
2019-09-15 11:00:00+00:00,228.0,1369.0,0.0,0.0,0.0,2342.75,200.0,22.0,0.0,407.0,100.0,117.0,231.0
2019-09-15 12:00:00+00:00,228.0,1372.75,0.0,0.0,0.0,2334.0,208.5,22.0,0.0,392.0,100.0,113.0,21.0
2019-09-15 13:00:00+00:00,228.0,1355.25,0.0,0.0,0.0,2295.0,248.75,22.0,0.0,358.0,100.0,72.0,-49.25
2019-09-15 14:00:00+00:00,228.0,1281.75,0.0,0.0,0.0,2355.75,325.25,22.0,0.0,278.0,100.0,67.0,-316.0
2019-09-15 15:00:00+00:00,228.0,563.25,0.0,0.0,0.0,2565.5,420.75,22.0,0.0,146.0,100.0,112.0,-31.25
2019-09-15 16:00:00+00:00,228.0,270.75,0.0,0.0,0.0,2868.25,678.5,22.0,0.0,52.0,100.0,167.0,531.0
2019-09-15 17:00:00+00:00,228.0,382.75,0.0,0.0,0.0,2881.0,852.5,22.0,0.0,10.0,100.0,325.0,1220.75
2019-09-15 18:00:00+00:00,228.0,383.5,0.0,0.0,0.0,2889.5,912.5,22.0,0.0,0.0,100.0,336.0,2375.75
2019-09-15 19:00:00+00:00,228.0,366.5,0.0,0.0,0.0,2852.0,865.5,22.0,0.0,0.0,100.0,221.0,2255.75
2019-09-15 20:00:00+00:00,228.0,405.5,0.0,0.0,0.0,2635.25,844.25,22.0,0.0,0.0,100.0,175.0,1546.75
2019-09-15 21:00:00+00:00,228.0,420.25,0.0,0.0,0.0,2467.25,469.25,22.0,0.0,0.0,100.0,178.0,428.25
2019-09-15 22:00:00+00:00,228.0,420.5,0.0,0.0,0.0,2379.25,232.5,22.0,0.0,0.0,100.0,253.0,-198.5
2019-09-15 23:00:00+00:00,228.0,260.5,0.0,0.0,0.0,2383.0,182.0,22.0,0.0,0.0,100.0,243.0,-111.75
2019-09-16 00:00:00+00:00,228.0,250.25,0.0,0.0,0.0,2378.75,200.75,22.0,0.0,0.0,100.0,213.0,-194.25
2019-09-16 01:00:00+00:00,228.0,244.25,0.0,0.0,0.0,2410.75,164.25,22.0,0.0,0.0,100.0,206.0,-748.25
2019-09-16 02:00:00+00:00,228.0,363.75,0.0,0.0,0.0,2383.75,164.25,22.0,0.0,0.0,100.0,176.0,-877.5
2019-09-16 03:00:00+00:00,228.0,799.25,0.0,0.0,0.0,2293.0,271.5,22.0,0.0,0.0,100.0,143.0,-265.0
2019-09-16 04:00:00+00:00,228.0,943.25,0.0,0.0,0.0,2347.5,965.0,22.0,0.0,6.0,100.0,117.0,1982.25
2019-09-16 05:00:00+00:00,228.0,1069.5,0.0,0.0,0.0,2672.0,1073.75,22.0,0.0,29.0,100.0,129.0,2384.75
2019-09-16 06:00:00+00:00,228.0,1332.0,0.0,0.0,0.0,2643.25,1106.0,22.0,0.0,92.0,100.0,105.0,2314.0
2019-09-16 07:00:00+00:00,228.0,1414.25,0.0,0.0,0.0,2633.0,971.0,22.0,0.0,200.0,100.0,70.0,2160.75
2019-09-16 08:00:00+00:00,228.0,1750.25,0.0,0.0,0.0,2626.75,974.25,22.0,0.0,279.0,100.0,101.0,1734.25
2019-09-16 09:00:00+00:00,228.0,1818.25,0.0,0.0,0.0,2594.0,991.0,22.0,0.0,326.0,100.0,178.0,1351.75
2019-09-16 10:00:00+00:00,228.0,1699.5,0.0,0.0,0.0,2510.5,937.0,22.0,0.0,386.0,100.0,263.0,1350.75
2019-09-16 11:00:00+00:00,228.0,1803.5,0.0,0.0,0.0,2398.75,841.25,22.0,0.0,375.0,100.0,321.0,1199.75
2019-09-16 12:00:00+00:00,228.0,1794.5,0.0,0.0,0.0,2359.0,866.75,22.0,0.0,342.0,100.0,282.0,1216.0
2019-09-16 13:00:00+00:00,226.0,1795.75,0.0,0.0,0.0,2309.0,844.75,22.0,0.0,305.0,100.0,213.0,1196.25
2019-09-16 14:00:00+00:00,224.0,1941.0,0.0,0.0,0.0,2316.5,773.25,22.0,0.0,234.0,100.0,131.0,1312.75
2019-09-16 15:00:00+00:00,224.0,1949.5,0.0,0.0,0.0,2506.5,833.0,22.0,0.0,133.0,100.0,73.0,1670.5
2019-09-16 16:00:00+00:00,228.0,1870.0,0.0,0.0,0.0,2734.0,928.25,22.0,0.0,51.0,100.0,137.0,1969.75
2019-09-16 17:00:00+00:00,228.0,1778.0,0.0,0.0,0.0,2769.5,940.25,22.0,0.0,10.0,100.0,182.0,1978.5
2019-09-16 18:00:00+00:00,228.0,1776.75,0.0,0.0,0.0,2764.75,829.0,22.0,0.0,0.0,100.0,208.0,1998.75
2019-09-16 19:00:00+00:00,228.0,1624.25,0.0,0.0,0.0,2704.25,710.25,22.0,0.0,0.0,100.0,292.0,1709.5
2019-09-16 20:00:00+00:00,228.0,1260.25,0.0,0.0,0.0,2481.0,632.25,22.0,0.0,0.0,100.0,366.0,1281.5
2019-09-16 21:00:00+00:00,228.0,1286.5,0.0,0.0,0.0,2326.5,510.5,22.0,0.0,0.0,100.0,407.0,126.75
2019-09-16 22:00:00+00:00,225.0,1225.0,0.0,0.0,0.0,2270.75,382.0,22.0,0.0,0.0,100.0,240.0,78.0
2019-09-16 23:00:00+00:00,224.0,1249.0,0.0,0.0,0.0,2279.0,231.75,22.0,0.0,0.0,100.0,321.0,-781.75
2019-09-17 00:00:00+00:00,224.0,1105.5,0.0,0.0,0.0,2286.0,252.0,22.0,0.0,0.0,100.0,318.0,-852.0
2019-09-17 01:00:00+00:00,224.0,1117.0,0.0,0.0,0.0,2283.75,198.25,22.0,0.0,0.0,100.0,380.0,-788.5
2019-09-17 02:00:00+00:00,224.0,1218.5,0.0,0.0,0.0,2284.75,200.0,22.0,0.0,0.0,100.0,290.0,-707.5
2019-09-17 03:00:00+00:00,224.0,1241.75,0.0,0.0,0.0,2280.75,265.25,22.0,0.0,0.0,100.0,196.0,69.75
2019-09-17 04:00:00+00:00,224.0,1367.0,0.0,0.0,0.0,2532.75,656.75,22.0,0.0,3.0,100.0,237.0,-20.75
2019-09-17 05:00:00+00:00,228.0,1608.25,0.0,0.0,0.0,2715.75,803.0,22.0,0.0,22.0,100.0,394.0,860.75
2019-09-17 06:00:00+00:00,228.0,1700.75,0.0,0.0,0.0,2715.0,648.25,22.0,0.0,64.0,100.0,680.0,1246.5
2019-09-17 07:00:00+00:00,228.0,1743.25,0.0,0.0,0.0,2739.25,483.25,22.0,0.0,117.0,100.0,718.0,621.5
2019-09-17 08:00:00+00:00,228.0,1987.0,0.0,0.0,0.0,2653.25,508.5,22.0,0.0,156.0,100.0,609.0,658.25
2019-09-17 09:00:00+00:00,228.0,2306.5,0.0,0.0,0.0,2540.5,784.25,22.0,0.0,181.0,100.0,443.0,963.5
2019-09-17 10:00:00+00:00,226.0,2697.75,0.0,0.0,0.0,2412.75,818.25,22.0,0.0,218.0,100.0,273.0,714.5
2019-09-17 11:00:00+00:00,225.0,2687.5,0.0,0.0,0.0,2345.0,820.75,22.0,0.0,223.0,100.0,206.0,708.25
2019-09-17 12:00:00+00:00,225.0,2666.5,0.0,0.0,0.0,2318.25,797.5,22.0,0.0,208.0,100.0,205.0,1047.5
2019-09-17 13:00:00+00:00,224.0,2652.0,0.0,0.0,0.0,2307.25,770.5,22.0,0.0,184.0,100.0,211.0,1046.25
2019-09-17 14:00:00+00:00,224.0,2130.25,0.0,0.0,0.0,2331.25,681.0,22.0,0.0,148.0,100.0,260.0,967.5
2019-09-17 15:00:00+00:00,224.0,1958.0,0.0,0.0,0.0,2533.75,670.5,22.0,0.0,96.0,100.0,387.0,417.75
2019-09-17 16:00:00+00:00,224.0,1681.0,0.0,0.0,0.0,2667.75,583.75,22.0,0.0,40.0,100.0,552.0,256.25
2019-09-17 17:00:00+00:00,224.0,1345.5,0.0,0.0,0.0,2640.0,875.25,22.0,0.0,6.0,100.0,686.0,475.75
2019-09-17 18:00:00+00:00,224.0,1254.0,0.0,0.0,0.0,2654.75,804.25,22.0,0.0,0.0,100.0,912.0,635.25
2019-09-17 19:00:00+00:00,224.0,1254.5,0.0,0.0,0.0,2500.25,383.5,22.0,0.0,0.0,100.0,1441.0,287.5
2019-09-17 20:00:00+00:00,224.0,1177.0,0.0,0.0,0.0,2313.75,376.75,22.0,0.0,0.0,100.0,1629.0,179.5
2019-09-17 21:00:00+00:00,224.0,1147.25,0.0,0.0,0.0,2187.75,211.5,22.0,0.0,0.0,100.0,1845.0,-552.0
2019-09-17 22:00:00+00:00,228.0,548.75,0.0,0.0,0.0,2227.25,211.5,22.0,0.0,0.0,100.0,1891.0,-1339.25
2019-09-17 23:00:00+00:00,227.0,477.75,0.0,0.0,0.0,2224.0,182.0,22.0,0.0,0.0,100.0,1749.0,-1597.25
2019-09-18 00:00:00+00:00,228.0,507.75,0.0,0.0,0.0,2202.75,205.75,22.0,0.0,0.0,100.0,1821.0,-1539.5
2019-09-18 01:00:00+00:00,228.0,467.5,0.0,0.0,0.0,2180.0,171.5,22.0,0.0,0.0,100.0,1948.0,-1563.75
2019-09-18 02:00:00+00:00,228.0,453.5,0.0,0.0,0.0,2148.5,173.75,22.0,0.0,0.0,100.0,2189.0,-1705.75
2019-09-18 03:00:00+00:00,228.0,620.75,0.0,0.0,0.0,2204.75,221.25,22.0,0.0,0.0,100.0,2065.0,-1445.75
2019-09-18 04:00:00+00:00,228.0,825.5,0.0,0.0,0.0,2289.75,354.25,22.0,0.0,6.0,100.0,2061.0,273.5
2019-09-18 05:00:00+00:00,229.0,843.75,0.0,0.0,0.0,2587.5,794.0,22.0,0.0,28.0,100.0,1734.0,1142.0
2019-09-18 06:00:00+00:00,232.0,882.0,0.0,0.0,0.0,2663.5,899.5,22.0,0.0,84.0,100.0,1537.0,1577.25
2019-09-18 07:00:00+00:00,229.0,893.0,0.0,0.0,0.0,2674.5,505.75,22.0,0.0,186.0,100.0,1951.0,727.5
2019-09-18 08:00:00+00:00,228.0,983.0,0.0,0.0,0.0,2531.5,465.25,22.0,0.0,258.0,100.0,1567.0,188.0
2019-09-18 09:00:00+00:00,228.0,1225.75,0.0,0.0,0.0,2357.75,396.75,22.0,0.0,301.0,100.0,1244.0,91.75
2019-09-18 10:00:00+00:00,228.0,1360.25,0.0,0.0,0.0,2281.75,410.25,22.0,0.0,355.0,100.0,975.0,125.25
2019-09-18 11:00:00+00:00,228.0,1375.75,0.0,0.0,0.0,2211.0,383.0,22.0,0.0,352.0,100.0,860.0,254.75
2019-09-18 12:00:00+00:00,228.0,1361.25,0.0,0.0,0.0,2195.0,342.75,22.0,0.0,332.0,100.0,766.0,277.5
2019-09-18 13:00:00+00:00,228.0,1396.75,0.0,0.0,0.0,2210.75,412.0,22.0,0.0,303.0,100.0,683.0,213.25
2019-09-18 14:00:00+00:00,228.0,1412.25,0.0,0.0,0.0,2211.25,458.25,22.0,0.0,232.0,100.0,603.0,242.25
2019-09-18 15:00:00+00:00,228.0,1429.75,0.0,0.0,0.0,2262.75,640.0,22.0,0.0,114.0,100.0,489.0,386.0
2019-09-18 16:00:00+00:00,228.0,1321.25,0.0,0.0,0.0,2570.75,785.0,22.0,0.0,38.0,100.0,429.0,796.5
2019-09-18 17:00:00+00:00,228.0,1265.5,0.0,0.0,0.0,2554.0,840.75,22.0,0.0,7.0,100.0,288.0,1790.75
2019-09-18 18:00:00+00:00,228.0,1291.25,0.0,0.0,0.0,2521.5,843.25,22.0,0.0,0.0,100.0,198.0,2140.75
2019-09-18 19:00:00+00:00,228.0,999.0,0.0,0.0,0.0,2399.5,702.0,22.0,0.0,0.0,100.0,81.0,980.5
2019-09-18 20:00:00+00:00,228.0,1247.75,0.0,0.0,0.0,2193.5,451.5,22.0,0.0,0.0,100.0,36.0,311.75
2019-09-18 21:00:00+00:00,228.0,1571.5,0.0,0.0,0.0,2142.0,363.0,22.0,0.0,0.0,100.0,33.0,-180.0
2019-09-18 22:00:00+00:00,228.0,1826.5,0.0,0.0,0.0,2010.75,292.5,22.0,0.0,0.0,100.0,55.0,-357.25
2019-09-18 23:00:00+00:00,228.0,1812.25,0.0,0.0,0.0,1976.0,221.5,22.0,0.0,0.0,100.0,157.0,-609.75
2019-09-19 00:00:00+00:00,228.0,1810.0,0.0,0.0,0.0,1976.5,142.5,22.0,0.0,0.0,100.0,282.0,-1054.5
2019-09-19 01:00:00+00:00,228.0,1804.5,0.0,0.0,0.0,1954.0,156.5,22.0,0.0,0.0,100.0,318.0,-1150.25
2019-09-19 02:00:00+00:00,228.0,1823.0,0.0,0.0,0.0,1908.0,247.25,22.0,0.0,0.0,100.0,387.0,-1218.75
2019-09-19 03:00:00+00:00,228.0,1760.75,0.0,0.0,0.0,1889.75,303.5,22.0,0.0,0.0,100.0,487.0,-637.25
2019-09-19 04:00:00+00:00,228.0,1645.5,0.0,0.0,0.0,2231.75,466.0,22.0,0.0,6.0,100.0,590.0,391.5
2019-09-19 05:00:00+00:00,228.0,1646.5,0.0,0.0,0.0,2499.5,875.25,22.0,0.0,26.0,100.0,611.0,1112.25
2019-09-19 06:00:00+00:00,228.0,1805.0,0.0,0.0,0.0,2491.5,895.5,22.0,0.0,80.0,100.0,400.0,2082.25
2019-09-19 07:00:00+00:00,227.0,1678.5,0.0,0.0,0.0,2500.75,817.75,22.0,0.0,178.0,100.0,454.0,1536.0
2019-09-19 08:00:00+00:00,224.0,1863.25,0.0,0.0,0.0,2403.5,809.25,22.0,0.0,238.0,100.0,451.0,601.75
2019-09-19 09:00:00+00:00,225.0,2028.0,0.0,0.0,0.0,2192.5,585.0,22.0,0.0,271.0,100.0,544.0,280.75
2019-09-19 10:00:00+00:00,228.0,2090.25,0.0,0.0,0.0,2104.0,419.0,22.0,0.0,300.0,100.0,706.0,146.75
2019-09-19 11:00:00+00:00,228.0,2358.25,0.0,0.0,0.0,2050.25,278.5,22.0,0.0,308.0,100.0,987.0,-371.0
2019-09-19 12:00:00+00:00,227.0,2330.75,0.0,0.0,0.0,2031.5,244.25,22.0,0.0,296.0,100.0,1064.0,-463.5
2019-09-19 13:00:00+00:00,224.0,2378.5,0.0,0.0,0.0,2057.25,286.75,22.0,0.0,268.0,100.0,1032.0,-547.75
2019-09-19 14:00:00+00:00,224.0,2032.75,0.0,0.0,0.0,2077.25,344.0,22.0,0.0,214.0,100.0,1183.0,45.0
2019-09-19 15:00:00+00:00,224.0,1646.0,0.0,0.0,0.0,2201.5,605.25,22.0,0.0,117.0,100.0,1153.0,-195.5
2019-09-19 16:00:00+00:00,224.0,1613.5,0.0,0.0,0.0,2449.0,733.75,22.0,0.0,42.0,100.0,964.0,917.0
2019-09-19 17:00:00+00:00,224.0,1920.0,0.0,0.0,0.0,2409.5,966.75,22.0,0.0,7.0,100.0,1002.0,1691.0
